,m124,Adds /x block for each carving played this combat,Adaugă /x apărări pentru fiecare sculptură jucată în această bătălie, WARNING: AUTO-TRANSLATION #####################################################
,m125,Arrows behind get /x% bonus damage this turn,Săgețile din spate primesc /x% daune bonus în acest tură, WARNING: AUTO-TRANSLATION #####################################################
,m126,Adjacent fish are destroyed,Peștii adiacenți sunt distruși, WARNING: AUTO-TRANSLATION #####################################################
,m127,For each manastone above this,Pentru fiecare Nestemată deasupra, WARNING: AUTO-TRANSLATION #####################################################
,m128,Adds /x gold for each space the destroyed item occupied,Adaugă /x aur pentru fiecare spațiu ocupat de obiectul distrus, WARNING: AUTO-TRANSLATION #####################################################
,m129,This item gets /x to all status effects,Acest obiect primește /x la toate condițiile, WARNING: AUTO-TRANSLATION #####################################################
,m130,All connected weapons get /x% bonus damage this turn,Toate armele conectate primesc /x% daune bonus în acest turn, WARNING: AUTO-TRANSLATION #####################################################
,m131,The weapon behind gets /x damage this turn,Arma din spate primește /x daune pentru acest tură, WARNING: AUTO-TRANSLATION #####################################################
,m132,The item [to the left] is destroyed,Obiectul [din stânga] este distrus, WARNING: AUTO-TRANSLATION #####################################################
,m133,The item [above] is destroyed,Obiectul [de mai sus] este distrus, WARNING: AUTO-TRANSLATION #####################################################
,m134,The item [to the right] is destroyed,Obiectul [la dreapta] este distrus, WARNING: AUTO-TRANSLATION #####################################################
,m135,The item [below] is destroyed,Obiectul [de mai jos] este distrus, WARNING: AUTO-TRANSLATION #####################################################
,m132b,The adjacent item [to the left] is destroyed,Obiectul adiacent [la stânga] este distrus, WARNING: AUTO-TRANSLATION #####################################################
,m133b,The adjacent item [above] is destroyed,Obiectul adiacent [mai sus] este distrus, WARNING: AUTO-TRANSLATION #####################################################
,m134b,The adjacent item [to the right] is destroyed,Obiectul adiacent [la dreapta] este distrus, WARNING: AUTO-TRANSLATION #####################################################
,m135b,The adjacent item [below] is destroyed,Obiectul adiacent [mai jos] este distrus, WARNING: AUTO-TRANSLATION #####################################################
,m136,"For each space the destroyed item occupied, this gets /x damage","Pentru fiecare spațiu ocupat de obiectul distrus, acesta primește /x daune", WARNING: AUTO-TRANSLATION #####################################################
,m137,Decreases the cost of all adjacent weapons to 0 energy,Reduce costul de energie a armelor adiacente la 0, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,m138,This item is refreshed and can be used again this turn,Acest obiect este reîmprospătat și poate fi folosit din nou în această tură, WARNING: AUTO-TRANSLATION #####################################################
,m139,Adjacent weapons get /x to their energy cost this combat (minimum of 1),Armele adiacente primesc /x la costul lor de energie în această bătălie (minimum 1), WARNING: AUTO-TRANSLATION #####################################################
,m140,Adjacent weapons get /x burn,Armele adiacente primesc /x scăntei, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,m141,Weapons along a diagonal line get /x damage,Armele de-a lungul unei linii diagonale primesc /x daune, WARNING: AUTO-TRANSLATION #####################################################
,m142,Adjacent weapons get /x weak this combat,Armele adiacente primesc /x slăbiciuni în această bătălie, WARNING: AUTO-TRANSLATION #####################################################
,m143,This item gets /x% bonus damage this turn,Acest obiect primește /x% daune bonus în acest tură, WARNING: AUTO-TRANSLATION #####################################################
,m144,Redirects charge,Redirecționează încărcătura electrică, WARNING: AUTO-TRANSLATION #####################################################
,m145,Reorganize your backpack in combat,Reorganizează-ți rucsacul în timpul bătăliei, WARNING: AUTO-TRANSLATION #####################################################
,m146,A new charge is created with 2 energy,O nouă încărcătură cu 2 energie este creată, WARNING: AUTO-TRANSLATION #####################################################
,m147,Each charge can only use this component /x times,Fiecare încărcătură electrică poate folosi această componentă doar de /x ori, WARNING: AUTO-TRANSLATION #####################################################
,m148,Charges must have traveled at least /x spaces,Încărcăturile electrice trebuie să fi parcurs cel puțin /x spații, WARNING: AUTO-TRANSLATION #####################################################
,m149,Creates a charge with /x energy,Creează o încărcătură electrică cu /x energie, WARNING: AUTO-TRANSLATION #####################################################
,m150,Creates two charges with /x energy,Creează două încărcături electrice cu /x energie, WARNING: AUTO-TRANSLATION #####################################################
,m151,"For each space the destroyed item occupied, this gets /x energy","Pentru fiecare spațiu ocupat de obiectul distrus, acesta obține /x energie", WARNING: AUTO-TRANSLATION #####################################################
,m152a,The closest item [below] is pulled [up],Cel mai apropiat obiect [mai jos] este tras [sus], WARNING: AUTO-TRANSLATION #####################################################
,m152b,The closest item [to the right] is pulled [left],Cel mai apropiat obiect [la dreapta] este tras [la stânga], WARNING: AUTO-TRANSLATION #####################################################
,m152c,The closest item [to the left] is pulled [right],Cel mai apropiat obiect [la stânga] este tras [la dreapta], WARNING: AUTO-TRANSLATION #####################################################
,m152d,The closest item [above] is pulled [down],Cel mai apropiat obiect [de mai sus] este tras [în jos], WARNING: AUTO-TRANSLATION #####################################################
,m153,The adjacent item [above] is pushed [up],Obiectul adiacent [de mai sus] este împins [în sus], WARNING: AUTO-TRANSLATION #####################################################
,m154,The adjacent item [to the left] is pushed [left],Obiectul adiacent [la stânga] este împins [la stânga], WARNING: AUTO-TRANSLATION #####################################################
,m155,The adjacent item [below] is pushed [down],Obiectul adiacent [mai jos] este împins [în jos], WARNING: AUTO-TRANSLATION #####################################################
,m156,The adjacent item [to the right] is pushed [right],Obiectul adiacent [la dreapta] este împins [la dreapta], WARNING: AUTO-TRANSLATION #####################################################
,m157,Adjacent items are pushed away,Obiectele adiacente sunt împinse, WARNING: AUTO-TRANSLATION #####################################################
,m158,This carving is discarded,Această sculptură este decartată, WARNING: AUTO-TRANSLATION #####################################################
,m159,/x to the energy cost for this turn,/x la costul energiei pentru această tură, WARNING: AUTO-TRANSLATION #####################################################
,m160,Does damage equal to /x% of your current poison,Face daune egale cu /x% din otrava ta actuală, WARNING: AUTO-TRANSLATION #####################################################
,m161,Adjacent carvings are discarded,Sculpturile adiacente sunt decartate, WARNING: AUTO-TRANSLATION #####################################################
,m162,Carvings behind are discarded,Sculpturile din spate sunt decartate, WARNING: AUTO-TRANSLATION #####################################################
,m163,All weapons become heavy,Toate armele devin grele, WARNING: AUTO-TRANSLATION #####################################################
,m164,all wands get /x to mana cost,Toate baghetele primesc /x la costul de mana, WARNING: AUTO-TRANSLATION #####################################################
,m167,Adjacent wands get /x damage,Baghetele adiacente primesc /x daune, WARNING: AUTO-TRANSLATION #####################################################
,m168,/y to mana cost of adjacent and diagonal wands,/y la costul de mana al baghetelor adiacente și diagonale, WARNING: AUTO-TRANSLATION #####################################################
,m169,/x to mana cost this turn,/x pentru costăul manei această tură, WARNING: AUTO-TRANSLATION #####################################################
,m170,/x to the energy cost of all weapons and bows,/x la costul energiei al tuturor armelor, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
directional,below,below,de mai jos, WARNING: AUTO-TRANSLATION #####################################################
,above,above,de mai sus, WARNING: AUTO-TRANSLATION #####################################################
,left,left,stânga, WARNING: AUTO-TRANSLATION #####################################################
,right,right,dreapta, WARNING: AUTO-TRANSLATION #####################################################
modifier names,kill,kill,Învingere,
,Near Consumable,Near Consumable,Aproape de Consumabil, WARNING: AUTO-TRANSLATION #####################################################
,nearby accessory,nearby accessory,Accesoriu apropiat,
,open space,open space,Spațiu deschis,
,empty space,empty space,Spațiu gol,
,space above,space above,Spațiu desupra,
,other helmet,other helmet,Altă cască,
,connected manastone,connected manastone,Nestemate conectate,
,other shoes,other shoes,Altă încălțaminte,
,position,position,poziție,
,nearby structure,nearby structure,structură în apropiere, WARNING: AUTO-TRANSLATION #####################################################
,bronze plate,bronze plate,Armură de bronz, WARNING: AUTO-TRANSLATION #####################################################
,nearby weapon,nearby weapon,armă în apropiere, WARNING: AUTO-TRANSLATION #####################################################
,forge,forge,Furnal, WARNING: AUTO-TRANSLATION #####################################################
,nearby fish,nearby fish,pești în apropiere, WARNING: AUTO-TRANSLATION #####################################################
,Use,Use,Folosire, WARNING: AUTO-TRANSLATION #####################################################
,combats,combats,Bătălii, WARNING: AUTO-TRANSLATION #####################################################
,turns,turns,se întoarce, WARNING: AUTO-TRANSLATION #####################################################
,nearby,nearby,din apropiere, WARNING: AUTO-TRANSLATION #####################################################
items,ACIDIC POTION,ACIDIC POTION,POȚIUNE ACIDICĂ,
,AMETHYST,AMETHYST,AMETIST,
,ANCIENT TOME,ANCIENT TOME,VOLUM ANTIC,
,ANCIENT TOME2,Ancient spells are written in the margins of this recipe book,conține multe cuvinte necunoscute,
,ANGLER FISH,ANGLER FISH,PEȘTE PRĂDUITOR,
,ARCHANGEL ARMOR,ARCHANGEL ARMOR,ARMURĂ ÎNARIPATĂ,
,ARCHANGEL Wings,ARCHANGEL Wings,Aripi de înger, WARNING: AUTO-TRANSLATION #####################################################
,ARCHANGEL Wings e1,The item between the wings is used,Este folosit obiectul dintre aripi, WARNING: AUTO-TRANSLATION #####################################################
,ARCHANGEL Wings e2,The item between the wings is disabled for 1 turn,Elementul dintre aripi este dezactivat pentru 1 tură, WARNING: AUTO-TRANSLATION #####################################################
,ARCHANGEL Wings2,They have a mind of their own!,Au o minte proprie!, WARNING: AUTO-TRANSLATION #####################################################
,ARCHER'S WAND,ARCHER'S WAND,BAGHETA ARCAȘULUI,
,ARCHER'S WAND2,Frog wizards created this item,Broaștele magicieni au creat această baghetă,
,ASSASSIN'S DAGGER,ASSASSIN'S DAGGER,CUȚITUL ASASINULUI,
,BALLOON,BALLOON,BALON,
,BANDAGES,BANDAGES,BANDAJE,
,Bashing Shield,Bashing Shield,Scut Țepos, WARNING: AUTO-TRANSLATION #####################################################
,Bashing Shield e1,Does damage equal to your current block,Provoacă daune egale cu apărările tale, WARNING: AUTO-TRANSLATION #####################################################
,BERSERKER'S CLUB,BERSERKER'S CLUB,BÂTA MANIACULUI,
,BESERKER'S RING,BERSERKER'S RING,INELUL MANIACULUI, WARNING: ENGLISH TEXT CHANGED #####################################################
,BIG FIN,BIG FIN,COADĂ LUNGĂ,
,BLADE SUMMONER,BLADE SUMMONER,FĂCĂTOR DE SĂBII,
,BLUEFIN,BLUEFIN,COADĂ ALBASTRĂ,
,BRAMBLE,BRAMBLE,MĂRĂCINE,
,BRAMBLE2,Poison oozes from these thick brambles,pline cu otravă,
,Brass Knuckles,Brass Knuckles,DEGETE DE ALAMĂ,
,BRICK,BRICK,CĂRĂMIZI,
,BRICKWALL,BRICKWALL,PERETE,
,BROKEN RING,BROKEN RING,INEL RUPT,
,BROKEN RING2,Ancient magicians found protection with this ring on hand,magicianii găseau protecție cănd îl purtau,
,BRONZE BREASTPLATE,BRONZE BREASTPLATE,ARMURĂ DE BRONZ,
,BRUTAL SPEAR,BRUTAL SPEAR,SULIȚĂ BRUTALĂ,
,BUBBLE,BUBBLE,BULĂ,
,CACTUS,CACTUS,CACTUS,
,CAP,CAP,PĂLĂRIE,
,CAULDRON,CAULDRON,CEAUN,
,CAVE FISH,CAVE FISH,PEȘTE DE PEȘTERĂ,
,CAVE SHARK,CAVE SHARK,RECHIN DE PEȘTERĂ,
,CHAINMAIL,CHAINMAIL,ARMURĂ DIN LANȚURI,
,CHARMED BRACELET,CHARMED BRACELET,BRĂȚARĂ FERMECATĂ,
,CHARMED BRACELET2,Exchange your lifeforce to remove a curse,Dă la schimb viațt pentru a scăpa de blesteme,
,CHEF'S HAT,CHEF'S HAT,PĂLĂRIE DE BUCĂTAR,
,CITRINE,CITRINE,CITRINĂ,
,CLEANSING BOMB,CLEANSING BOMB,BOMBĂ CURĂȚĂTOARE,
,CLEANSING POTION,CLEANSING POTION,POȚIUNE CURĂȚĂTOARE,
,CLEANSING RAG,CLEANSING RAG,CÂRPĂ,
,CLEANSING WAND,CLEANSING WAND,BAGHETĂ PURIFICATOARE,
,CLEANSING WAND2,I think this wand used to be a broom!,Aș vrea sa curețe la fel de bine si farfuriile murdare!,Cleaver is already indicated by the type
,CLUB,CLUB,BÂTĂ,
,COAL,COAL,CARBUNE,
,COMPOSITE BOW,COMPOSITE BOW,ARC COMPACT,
,COMPOSITE BOW2,For the smallest of rodents,Pentru arcași începători,
,CONDUIT,CONDUIT,CONDUIT,
,COOL DRINK,COOL DRINK,BĂUTURĂ RĂCORITOARE,
,CRIMSON ENERGY,CRIMSON ENERGY,ENERGIE DEMONICĂ,
,CROOKED ARROW,CROOKED ARROW,SĂGEATĂ STÂMBĂ,
,CROSSBOW,CROSSBOW,ARBALETĂ,
,CROSSBOW2,squirrels prefer the light weight of crossbows,mult mai ușoară decât un arc,
,CURSED BLADE,CURSED BLADE,SABIE BLESTEMATĂ,
,CURSED BLADE2,Many have tried to wield this sword - none have succeeded,Obiesc nespus de blestemat,
,CURSED SHIV,CURSED SHIV,ÎNȚEPĂTOR BLESTEMAT,
,CURSED SHIV2,Unspeakably cursed,Obiesc nespus de blestemat,
,CURSED WHETSTONE,CURSED WHETSTONE,PIATRĂ DE COITURĂ BLESTEMATĂ,
,DAGGER,DAGGER,PUMNAL,
,DAMAGED KNIFE,DAMAGED KNIFE,CUȚIT STRICAT,
,DARK HEADBAND,DARK HEADBAND,BANDANĂ NEAGRĂ,
,DARK WHETSTONE,DARK WHETSTONE,PIATRĂ DE COITURĂ NEAGRĂ,
,DART,DART,DART,
,DEBUFF POTION,DEBUFF POTION,POȚIUNE INCAPACITABILĂ,
,DIAMOND,DIAMOND,DIAMANT,
,DISGUSTING FOOD,DISGUSTING FOOD,MÂNCARE DEZGUSTĂTOARE,
,DODGE POTION,DODGE POTION,POȚIUNE DE FEREALĂ,
,DORU,DORU,DORU, WARNING: AUTO-TRANSLATION #####################################################
,DORU2,Wait until the time is right,Așteptă...până la momentul potrivit., WARNING: AUTO-TRANSLATION #####################################################
,DOUBLE HALBERD,DOUBLE HALBERD,HALEBARDĂ DUBLĂ,
,DOUBLE POISON POTION,DOUBLE POISON POTION,POȚIUNE DUBLU OTRĂVITOARE,
,DRAGONFLY,DRAGONFLY,LIBELULĂ,
,DUCT TAPE,DUCT TAPE,BANDĂ ADEZIVĂ,
,DUELING SWORD,DUELING SWORD,SABIA DUELISTULUI,
,EARTHSTONE BLADE,EARTHSTONE BLADE,TAIȘUL PĂMÂNTULUI,
,ELECTRIC ARROW,ELECTRIC ARROW,SĂGEATA ELECTRICĂ,
,ELECTRIC STONE,ELECTRIC STONE,PIATRA ELECTRICĂ,
,ELECTRIC WAND,ELECTRIC WAND,BAGHETA ELECTRICĂ,
,EMERALD,EMERALD,EMERALD,
,EMERALD BRACELET,EMERALD BRACELET,BRĂȚARĂ DE EMERALD,
,EMPTY CUP,EMPTY CUP,HALBĂ GOALĂ,
,ETHEREAL STAFF,ETHEREAL STAFF,BASTON MAGIC,
,ETHEREAL WAND,ETHEREAL WAND,BAGHETĂ MAGICĂ,
,ETHEREAL WAND2,A wand capable of summoning energy from beyond our realm,O baghetă capabilă să creeze energie din nimic.,
,ETHEREAL WHETSTONE,ETHEREAL WHETSTONE,PIATRĂ DE COITURĂ MAGICĂ,
,EXPERT BOW,EXPERT BOW,ARC PENTRU EXPERȚI,
,EXPLOSIVE ARROW,EXPLOSIVE ARROW,SĂGEATĂ EXPLOZIVĂ,
,FEATHER CAP,FEATHER CAP,PĂLĂRIA CU PENE,
,FISH SWORD,FISH SWORD,PEȘTELE SABIE,
,FISH SWORD2,"This thing does not smell good. Seriously, wow.",Nu miroase bine dar tot nimicește orice inamic!,Nu miroase bine dar tot nimicește orice inamic! WARNING: ENGLISH TEXT CHANGED #####################################################
,FISHING HOOK,FISHING HOOK,CÂRLIG DE PESCUIT,
,FISHING HOOK2,Fishing while you work!,Atacă și pescuiește!,
,FLOWER,FLOWER,FLOARE,
,FROTHY DRINK,FROTHY DRINK,BĂUTURĂ SPUMOASĂ,
,GEMSTONE HEART,GEMSTONE HEART,INIMĂ DE CRISTAL,
,GLITCHED POTION,GLITCHED POTION,POȚIUNE GLICIUITĂ,
,GLOVE OF KNIVES,GLOVE OF KNIVES,MANUȘĂ DE CUȚITE,
,GLOVE OF KNIVES2,Try it on for size,Incearc-o pentru mărime.,
,GOLD CLEAVER,GOLD CLEAVER,SATÂR DE AUR,
,GOLDEN BOW,GOLDEN BOW,ARC DE AUR,
,GOLDEN BOW2,Due to their small sizes squirrels and mice often opt for archery rather than brute strength,Profit garantat!,
,GOLDEN SHIV,GOLDEN SHIV,ÎNȚEPĂTOR DE AUR,
,GOLDEN SHIV2,We've been turning blood to gold for centuries!,Dimensiunile lui mici îți lasă cealaltă mână să fure averea inamicilor,
,GOLDEN WHETSTONE,GOLDEN WHETSTONE,AUR DE COITURĂ,
,GUARDIAN RING,GUARDIAN RING,INELUL GARDIANULUI,
,GUARDING BAND,GUARDING BAND,CUREAUA GARDIANULUI,
,GUPPY,GUPPY,ION,
,HATCHET,HATCHET,TOPOT,
,HAWKEYE'S BOW,HAWKEYE'S BOW,ARCUL ȘOIMULUI,
,HAWKEYE'S BOW2,One of the greatest archers in the ranks of the patrol was Hawkeye Mirabelle. She once shot down two hawks while hanging upside down from a tree,"Mirabella Șoim, cea mai bună arcașă a Temniței. O dată se spune că a nimicit doi fulturi cu ochii închiși în timp ce se cățăra într-un copac.", cea mai bună arcașă a Temniței
,HEART RING,HEART RING,INEL INIMOS,
,HEAVY BLADE,HEAVY BLADE,SABIE GREA,
,HERB,HERB,IARBĂ,
,HERCULE PAVISE,HERCULE PAVISE,SCUTUL HERCULE,
,HERCULE PAVISE2,The Buckler did it!,Incă un prieten!,
,HONEYSUCKLE,HONEYSUCKLE,CAPRIFOI,
,IRON HELMET,IRON HELMET,CASCĂ DE METAL,
,JACK CLEAVER,JACK CLEAVER,SATÂR VALET,
,JADE AXE,JADE AXE,TOPOR DE EMERALD,
,JAGGED BLADE,JAGGED BLADE,SABIE CU TĂIȘ ZIMȚAT,
,KEG,KEG,BUTOI,
,KEY SWORD,KEY SWORD,CHEIE SABIE,
,KEY SWORD2,Unlocks your potential as a warrior!,Îți deschide calea!,
,KING CLEAVER,KING CLEAVER,SATÂRUL POPĂ,
,KNIGHT'S ARMOR,KNIGHT'S ARMOR,ARMURA SOLDATULUI,
,KNIGHT'S SHIELD,KNIGHT'S SHIELD,SCUTUL SOLDATULUI,
,LARGE HEART RING,LARGE HEART RING,INEL FOARTE INIMOS,
,LEATHER BOOTS,LEATHER BOOTS,GHETE DE PIELE,
,LEATHER CAP,LEATHER CAP,PĂLĂRIE DE PIELE,
,LEFT GAUNTLET,LEFT GAUNTLET,MĂNUȘA DE METAL STÂNGĂ,
,LEFT GLOVE,LEFT GLOVE,MĂNUȘA STÂNGĂ,
,LETTER,LETTER,SCRISOARE,
,LIGHTNING,LIGHTNING,FULGER,
,LI'L BUCKLER,LI'L BUCKLER,MICUL SCUT,
,LI'L BUCKLER2,A little shield with sass and pep!,Cel mai bun prieten din Temniță!,
,LIQUID ARMOR,LIQUID ARMOR,POȚIUNE DE APĂRĂRI,
,LIQUID LUCK,LIQUID LUCK,POȚIUNE NOROCOASĂ,
,LIZARD KING SWORD,LIZARD KING SWORD,SABIA REGELUI ȘOPÂRLĂ,
,LONGBOW,LONGBOW,ARC LUNG,
,LUCKY Shiv,LUCKY Shiv,ÎNȚEPĂTOR NOROCOS, WARNING: AUTO-TRANSLATION #####################################################
,LUCKY DAGGER2,Lucky for you - not for them,Norocos pentru tine - Nu pentru inamici,
,LUCKY RING,LUCKY RING,INEL NOROCOS,
,MACE,MACE,BUZDUGAN,
,MACHETE,MACHETE,MACHETĂ,
,MAGICAL HERB,MAGICAL HERB,IARBĂ MAGICĂ,
,MANASTONE BOW,MANASTONE BOW,ARC DIN NESTEMATE,
,MEAL,MEAL,MÂNCARE,
,METALLIC WAND,METALLIC WAND,BAGHETĂ METALICĂ,
,METALLIC WAND2,A static feeling runs through the pads of your paw,Îi simți puterea cănd o ții în mână,
,MIRROR SHIELD,MIRROR SHIELD,SCUT REFLECTORIZANT,
,MOUSE BOW,MOUSE BOW,ARCUL ȘOBOLANILOR,
,Mug of Grape Juice,Mug of Grape Juice,Halbă de suc de struguri, WARNING: AUTO-TRANSLATION #####################################################
,MY FIRST WAND,MY FIRST WAND,PRIMA MEA BAGHETĂ,
,MY FIRST WAND2,Teaches kids the basics of magic!,Te învață bazele magiei!,
,NECRONOMICON,NECRONOMICON,NECRONOMICON,
,NECRONOMICON2,The book is bound in fur!,Cartea are o copertă din blană,
,NEEDLER,NEEDLER,ÎMPUNGĂTORUL,
,NINJA COSTUME,NINJA COSTUME,COSTUM DE NINJA,
,NUNCHUCKS,NUNCHUCKS,NUNCHUCKURI,
,NUNCHUCKS2,Make sure you have space to use them!,Ai grijă unde le învârți!,
,OLD LOG,OLD LOG,BUȘTEAN,
,ORKSORK AX,ORKSORK AX,TOPORIȘCA LUI ORKSORK,
,ORKSORK AX2,The axe of an elder-god,Toporul unei zeități antice,
,PACIFIST'S RING,PACIFIST'S RING,INELUL PACIFISTULUI,
,PALADIN'S SWORD,PALADIN'S SWORD,SABIE DE PALADIN,
,PEARL,PEARL,PEARLĂ,
,PERIDOT,PERIDOT,PERIDOT,
,PHILOSOPHER'S STONE,PHILOSOPHER'S STONE,PIATRA FILOZOFICĂ,
,PICK AXE,PICK AXE,TÂRNĂCOP,
,PIGGYBANK,PIGGYBANK,PUȘCULIȚĂ,
,PIGGYBANK2,Free money! And it smells like bacon!,Bani gratis și miroase a jumări!,
,PLATE ARMOR,PLATE ARMOR,ARMURĂ PLĂCUITĂ,
,POISON ARROW,POISON ARROW,SĂGEATĂ OTRĂVITĂ,
,POISON IVY,POISON IVY,IEDERĂ OTRĂVITOARE,
,POISON POTION,POISON POTION,POȚIUNE OTRĂVITOARE,
,POISON WHETSTONE,POISON WHETSTONE,PIATRĂ DE CUITURĂ OTRĂVITĂ,
,Pot of Plenty,Pot of Plenty,Oala belșugurilor, WARNING: AUTO-TRANSLATION #####################################################
,POTTED ALOE,POTTED ALOE,ALOE VERA,
,PRETTY ANKLET,PRETTY ANKLET,BRĂȚARĂ,
,QUEEN CLEAVER,QUEEN CLEAVER,SATÂR DAMÂ,
,RAPIER,RAPIER,SPADĂ,
,RAPIER2,Live life on the edge ,Fi neînfricat!, WARNING: ENGLISH TEXT CHANGED #####################################################
,RARE HERB,RARE HERB,IARBĂ RARĂ,
,RED HOODIE,RED HOODIE,HANORAC ROȘU,
,RED HOODIE2,A leftover from before Orderia?  The spiders that spun this thread must have been strange indeed!,Mergi prin Temniță cu stil!,
,REGEN POTION,REGEN POTION,POȚIUNE DE REGENRARE,
,REGENERATIVE WHETSTONE,REGENERATIVE WHETSTONE,PIATRĂ DE CUITURĂ INIMOASĂ,
,RIGHT GAUNTLET,RIGHT GAUNTLET,MĂNUȘA DE METAL DREAPTĂ,
,RIGHT GLOVE,RIGHT GLOVE,MĂNUȘA DREAPTĂ,
,RING OF DOOM,RING OF DOOM,INELUL HAOSULUI,
,RING OF RAGE,RING OF RAGE,INELUL FURIEI,
,ROBOT TOY,ROBOT TOY,ROBOTUL DE JUCĂRIE,
,ROBOT TOY2,I think it's broken!,Cred că a fost stricat...,
,ROCKET,ROCKET,RACHETĂ,
,ROGUE'S MASK,ROGUE'S MASK,MASCĂ NINJAULUI,
,ROOF,ROOF,ACOPERIȘ,
,ROSE OF THORNS,ROSE OF THORNS,TRANDAFIR,
,Rose of Thorns e1,Adds an additional spike for each Rose of Thorns in this row or column,Adaugă un țep adițional pentru fiecare trandafir din acest rând sau coloană, WARNING: AUTO-TRANSLATION #####################################################
,ROSE OF THORNS2,"Every rose has its thorns, especially this one",Ai grijă la țepi!,Ai grijă la țepi! WARNING: ENGLISH TEXT CHANGED #####################################################
,ROUGH BUCKLER,ROUGH BUCKLER,SCUT DE LEMN,
,RUBY,RUBY,RUBIN,
,SCIMITAR,SCIMITAR,IATAGAN,
,SEASONING,SEASONING,CONDIMENTE,
,SHIV,SHIV,ÎNȚEPĂTOR,
,SHORT ARROW,SHORT ARROW,SĂGEATĂ SCURTĂ,
,SKULL WAND,SKULL WAND,BAGHETĂ RĂUTĂCIOASĂ,
,SLATS SHIELD,SLATS SHIELD,SCUT CU SLATE,
,SLIME SWORD,SLIME SWORD,SABIE DE SLIME,
,SMALL KEY,SMALL KEY,CHEIE MICĂ,
,SMELT,SMELT,COSTEL,
,SOLDIER'S BUCKLER,SOLDIER'S BUCKLER,PAVĂZUL SOLDATULUI,
,SPAGHETTI,SPAGHETTI,SPAGHETE,
,SPAGHETTI2,"spaghetti, spaghetti, my backpack is ready",spaghete ca la mama acasă!, my backpack is ready WARNING: ENGLISH TEXT CHANGED #####################################################
,SPEEDY LEAF,SPEEDY LEAF,FRUNZĂ VITEZOMANĂ,
,SPIKED HELMET,SPIKED HELMET,CASCĂ ȚEPOASĂ,
,SPIKED SCALE,SPIKED SCALE,COAJĂ ȚEPOASĂ,
,SPIKY CLUB,SPIKY CLUB,BÂTĂ ȚEPOASĂ,
,SPLINT,SPLINT,CÂRJE,
,STAR POTION,STAR POTION,POȚIUNE STELATĂ,
,STEAK,STEAK,FRIPTURĂ,
,STEAK2,This steak is so rich. You can only eat half at a time,Foarte zemoasă!,
,STEEL BOOTS,STEEL BOOTS,GHETE DE METAL,
,TASTY FLY,TASTY FLY,MUSCĂ DELICIOASĂ,
,TASTY FLY2,Rats don't eat flies,Numai broaștele mănâncă astea!,
,TEA,TEA,CEAI,
,TEA2,Proper. Dignified. Perfectly balanced,Calmant si cald.,
,TEDDY BEAR SWORD,TEDDY BEAR SWORD,SABIE URSULEȚ DE PLUȘ,
,TEDDY BEAR SWORD2,It's not a weapon. But there is a brick in the stuffing,Nu este o armă dar are o cărămidă înauntru!,
,THREAD,THREAD,AȚĂ,
,TILTED SWORD,TILTED SWORD,SABIE ÎNCLINATĂ,
,TOKEN OF ENERGY,TOKEN OF ENERGY,SIGIL ENERGETIC,
,TOOTH NECKLACE,TOOTH NECKLACE,COLIER CU DINȚI,
,TOWER SHIELD,TOWER SHIELD,SCUTUL APĂRĂTORULUI,
,TUNIC,TUNIC,TUNICĂ,
,VAMPIRE BLADE,VAMPIRE BLADE,SABIE VAMPIRICĂ,
,VAMPIRIC AXE,VAMPIRIC AXE,TOPOR VAMPIRIC,
,VAMPIRIC CRYSTAL,VAMPIRIC CRYSTAL,CRISTAL VAMPIRIC,
,VOLATILE POTION,VOLATILE POTION,POȚIUNE VOLATILĂ,
,WARM DRINK,WARM DRINK,BAUTURĂ CALDĂ,
,WARRIOR'S SPELLBOOK,WARRIOR'S SPELLBOOK,VOLUMUL LUPTĂTORULUI,
,WARRIOR'S SPELLBOOK2,For the warrior on the go!,Pentru paladinii magiei!,
,WATER FLASK,WATER FLASK,FLASCĂ DE APĂ,
,WHEEL,WHEEL,ROATĂ,
,WHETSTONE,WHETSTONE,PIATRĂ DE CUITURĂ,
,WIZARD CAP,WIZARD CAP,PĂLĂRIA MAGICIANULUI,
,WIZARD STAFF,WIZARD STAFF,BASTONUL MAGICIANULUI,
,WIZARD'S ROBE,WIZARD'S ROBE,ROBELE MAGICIANULUI,
,WOODEN SWORD,WOODEN SWORD,SABIA DE LEMN,
,Yellow Rose,Yellow Rose,Trandafir galben, WARNING: AUTO-TRANSLATION #####################################################
,Yellow Rose2,Symbolizes friendship. It's still thorny though.,Simbolizează prietenia. Este totuși spinos., WARNING: AUTO-TRANSLATION #####################################################
,Whittling Knife,Whittling Knife,Cuțit de sculptat, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Sap,Dreaming Sap,Sevă visătoare, WARNING: AUTO-TRANSLATION #####################################################
,Flower Pot,Flower Pot,Ghiveci de flori, WARNING: AUTO-TRANSLATION #####################################################
,Carving's Edge,Carving's Edge,Tăișul Sculptarului, WARNING: AUTO-TRANSLATION #####################################################
,Pot Carving,Pot Carving,Sculptură a oalei, WARNING: AUTO-TRANSLATION #####################################################
