,m132,The item [to the left] is destroyed,L'oggetto [a sinistra] viene distrutto, WARNING: AUTO-TRANSLATION #####################################################
,m133,The item [above] is destroyed,L'oggetto [sopra] viene distrutto, WARNING: AUTO-TRANSLATION #####################################################
,m134,The item [to the right] is destroyed,L'oggetto [a destra] viene distrutto, WARNING: AUTO-TRANSLATION #####################################################
,m135,The item [below] is destroyed,L'oggetto [sotto] viene distrutto, WARNING: AUTO-TRANSLATION #####################################################
,m132b,The adjacent item [to the left] is destroyed,L'oggetto adiacente [a sinistra] viene distrutto, WARNING: AUTO-TRANSLATION #####################################################
,m133b,The adjacent item [above] is destroyed,L'oggetto adiacente [sopra] viene distrutto, WARNING: AUTO-TRANSLATION #####################################################
,m134b,The adjacent item [to the right] is destroyed,L'oggetto adiacente [a destra] viene distrutto, WARNING: AUTO-TRANSLATION #####################################################
,m135b,The adjacent item [below] is destroyed,L'oggetto adiacente [sotto] viene distrutto, WARNING: AUTO-TRANSLATION #####################################################
,m136,"For each space the destroyed item occupied, this gets /x damage","Per ogni spazio occupato dall'oggetto distrutto, questo riceve /x danno", WARNING: AUTO-TRANSLATION #####################################################
,m137,Decreases the cost of all adjacent weapons to 0 energy,Diminuisce il costo energetico delle armi adiacenti di /x (minimo 1), WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,m138,This item is refreshed and can be used again this turn,Questo oggetto viene ricaricato e può essere riutilizzato in questo turno, WARNING: AUTO-TRANSLATION #####################################################
,m139,Adjacent weapons get /x to their energy cost this combat (minimum of 1),Le armi adiacenti ottengono /x al loro costo energetico per questo combattimento (minimo 1), WARNING: AUTO-TRANSLATION #####################################################
,m140,Adjacent weapons get /x burn,Le armi adiacenti ottengono /x bruciatura, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,m141,Weapons along a diagonal line get /x damage,Le armi lungo una linea diagonale ricevono /x danni, WARNING: AUTO-TRANSLATION #####################################################
,m142,Adjacent weapons get /x weak this combat,Le armi adiacenti applicano /x debolezza per questo combattimento, WARNING: AUTO-TRANSLATION #####################################################
,m143,This item gets /x% bonus damage this turn,Questo oggetto riceve /x% di danno bonus per questo turno, WARNING: AUTO-TRANSLATION #####################################################
,m144,Redirects charge,Ridireziona Cariche, WARNING: AUTO-TRANSLATION #####################################################
,m145,Reorganize your backpack in combat,Riorganizza il tuo zaino in combattimento, WARNING: AUTO-TRANSLATION #####################################################
,m146,A new charge is created with 2 energy,Viene creata una nuova carica con 2 di energia, WARNING: AUTO-TRANSLATION #####################################################
,m147,Each charge can only use this component /x times,Ogni carica può utilizzare questo componente soltanto /x volte, WARNING: AUTO-TRANSLATION #####################################################
,m148,Charges must have traveled at least /x spaces,Le cariche devono aver viaggiato almeno /x spazi, WARNING: AUTO-TRANSLATION #####################################################
,m149,Creates a charge with /x energy,Crea una carica con /x energia, WARNING: AUTO-TRANSLATION #####################################################
,m150,Creates two charges with /x energy,Crea due cariche con /x energia, WARNING: AUTO-TRANSLATION #####################################################
,m151,"For each space the destroyed item occupied, this gets /x energy","Per ogni spazio occupato dall'oggetto distrutto, questo riceve energia /x", WARNING: AUTO-TRANSLATION #####################################################
,m152a,The closest item [below] is pulled [up],L'oggetto più vicino [sotto] viene mosso [in su], WARNING: AUTO-TRANSLATION #####################################################
,m152b,The closest item [to the right] is pulled [left],L'oggetto più vicino [a destra] viene mosso [verso sinistra], WARNING: AUTO-TRANSLATION #####################################################
,m152c,The closest item [to the left] is pulled [right],L'oggetto più vicino [a sinistra] viene mosso [verso destra], WARNING: AUTO-TRANSLATION #####################################################
,m152d,The closest item [above] is pulled [down],L'oggetto più vicino [sopra] viene mosso [in basso], WARNING: AUTO-TRANSLATION #####################################################
,m153,The adjacent item [above] is pushed [up],L'oggetto adiacente [sopra] viene spinto [in su], WARNING: AUTO-TRANSLATION #####################################################
,m154,The adjacent item [to the left] is pushed [left],L'oggetto adiacente [a sinistra] viene spinto [a sinistra], WARNING: AUTO-TRANSLATION #####################################################
,m155,The adjacent item [below] is pushed [down],L'oggetto adiacente [sotto] viene spinto [in basso], WARNING: AUTO-TRANSLATION #####################################################
,m156,The adjacent item [to the right] is pushed [right],L'oggetto adiacente [a destra] viene spinto [a destra], WARNING: AUTO-TRANSLATION #####################################################
,m157,Adjacent items are pushed away,Gli oggetti adiacenti vengono spinti via, WARNING: AUTO-TRANSLATION #####################################################
,m158,This carving is discarded,Questa scultura viene scartata, WARNING: AUTO-TRANSLATION #####################################################
,m159,/x to the energy cost for this turn,/x al costo di energia per questo turno, WARNING: AUTO-TRANSLATION #####################################################
,m160,Does damage equal to /x% of your current poison,Infligge danni pari a /x% del tuo attuale veleno, WARNING: AUTO-TRANSLATION #####################################################
,m161,Adjacent carvings are discarded,Le incisioni adiacenti vengono scartate, WARNING: AUTO-TRANSLATION #####################################################
,m162,Carvings behind are discarded,Le incisioni dietro vengono scartate, WARNING: AUTO-TRANSLATION #####################################################
,m163,All weapons become heavy,Tutte le armi diventano pesanti, WARNING: AUTO-TRANSLATION #####################################################
,m164,all wands get /x to mana cost,tutte le bacchette ottengono /x al costo di mana, WARNING: AUTO-TRANSLATION #####################################################
,m167,Adjacent wands get /x damage,Le bacchette adiacenti subiscono /x danni, WARNING: AUTO-TRANSLATION #####################################################
,m168,/y to mana cost of adjacent and diagonal wands,/y al costo di mana delle bacchette adiacenti e diagonali, WARNING: AUTO-TRANSLATION #####################################################
,m169,/x to mana cost this turn,/x al costo di mana in questo turno, WARNING: AUTO-TRANSLATION #####################################################
,m170,/x to the energy cost of all weapons and bows,/x al costo energetico di tutte le armi, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
directional,below,below,sotto, WARNING: AUTO-TRANSLATION #####################################################
,above,above,sopra, WARNING: AUTO-TRANSLATION #####################################################
,left,left,sinistra, WARNING: AUTO-TRANSLATION #####################################################
,right,right,destra, WARNING: AUTO-TRANSLATION #####################################################
modifier names,kill,kill,uccidi,
,Near Consumable,Near Consumable,consumabile vicino, WARNING: AUTO-TRANSLATION #####################################################
,nearby accessory,nearby accessory,accessori vicini,
,open space,open space,spazio libero,
,empty space,empty space,spazio vuoto,
,space above,space above,spazio sopra,
,other helmet,other helmet,altri elmetti,
,connected manastone,connected manastone,Pietre-Magiche connesse,
,other shoes,other shoes,altre calzature,
,position,position,posizione,
,nearby structure,nearby structure,struttura vicina,WARNING: AUTO-TRANSLATION #####################################################
,bronze plate,bronze plate,Pettorale di bronzo,WARNING: ENGLISH TEXT CHANGED #####################################################
,nearby weapon,nearby weapon,arma vicina,WARNING: AUTO-TRANSLATION #####################################################
,forge,forge,Forgiatura,
,nearby fish,nearby fish,pesce nelle vicinanze,WARNING: AUTO-TRANSLATION #####################################################
,Use,Use,Usa, WARNING: AUTO-TRANSLATION #####################################################
,combats,combats,combattimenti, WARNING: AUTO-TRANSLATION #####################################################
,turns,turns,Turni, WARNING: AUTO-TRANSLATION #####################################################
,nearby,nearby,qui vicino, WARNING: AUTO-TRANSLATION #####################################################
items,ACIDIC POTION,ACIDIC POTION,ACIDO IN POZIONE,
,AMETHYST,AMETHYST,AMETISTA,
,ANCIENT TOME,ANCIENT TOME,TOMO ANTICO,
,ANCIENT TOME2,Ancient spells are written in the margins of this recipe book,Antichi incantesimi sono scritti ai margini di questo ricettario,
,ANGLER FISH,ANGLER FISH,PESCE LANTERNA,
,ARCHANGEL ARMOR,ARCHANGEL ARMOR,ARMATURA DELL’ARCANGELO,
,ARCHANGEL Wings,ARCHANGEL Wings,Ali dell’arcangelo,
,ARCHANGEL Wings e1,The item between the wings is used,L'oggetto tra le ali sara usato,WARNING: AUTO-TRANSLATION #####################################################
,ARCHANGEL Wings e2,The item between the wings is disabled for 1 turn,L'oggetto tra le ali è disabilitato per 1 turno,WARNING: AUTO-TRANSLATION #####################################################
,ARCHANGEL Wings2,They have a mind of their own!,Posseggono una mente propria!,
,ARCHER'S WAND,ARCHER'S WAND,BACCHETTA DEGLI ARCIERI,
,ARCHER'S WAND2,Frog wizards created this item,delle rage mago hanno creato questo oggetto,
,ASSASSIN'S DAGGER,ASSASSIN'S DAGGER,PUGNALE DELL’ASSASSINO,
,BALLOON,BALLOON,PALLONCINO,
,BANDAGES,BANDAGES,BENDE,
,Bashing Shield,Bashing Shield,Scudo D’assalto,
,Bashing Shield e1,Does damage equal to your current block,Infligge danni equivalenti al numero di difesa,
,BERSERKER'S CLUB,BERSERKER'S CLUB,MAZZA DA BERSERKER,
,BESERKER'S RING,BERSERKER'S RING,ANELLO DEL BERSERKER, WARNING: ENGLISH TEXT CHANGED #####################################################
,BIG FIN,BIG FIN,GRANDE PINNA,
,BLADE SUMMONER,BLADE SUMMONER,EVOCATORE DELLA LAMA,
,BLUEFIN,BLUEFIN,PINNABLU,
,BRAMBLE,BRAMBLE,ROVI,
,BRAMBLE2,Poison oozes from these thick brambles,Il veleno trasuda da questi fitti rovi,
,Brass Knuckles,Brass Knuckles,TIRAPUGNI D’OTTONE,
,BRICK,BRICK,MATTONI,
,BRICKWALL,BRICKWALL,MURO DI MATTONI,
,BROKEN RING,BROKEN RING,ANELLO ROTTO,
,BROKEN RING2,Ancient magicians found protection with this ring on hand,Antichi maghi hanno trovato protezione con questo anello a portata di mano,
,BRONZE BREASTPLATE,BRONZE BREASTPLATE,PETTORALE DI BRONZO,
,BRUTAL SPEAR,BRUTAL SPEAR,LANCIA BRUTALE,
,BUBBLE,BUBBLE,BOLLA,
,CACTUS,CACTUS,CACTUS,
,CAP,CAP,CAPPELLO,
,CAULDRON,CAULDRON,CALDERONE,
,CAVE FISH,CAVE FISH,PESCE DI CAVERNA,
,CAVE SHARK,CAVE SHARK,SQUALO DI CAVERNA,
,CHAINMAIL,CHAINMAIL,ARMATURA IN CATENE,
,CHARMED BRACELET,CHARMED BRACELET,BRACCIALETTO INCANTATO,
,CHARMED BRACELET2,Exchange your lifeforce to remove a curse,Scambia la tua forza vitale per rimuovere una maledizione,
,CHEF'S HAT,CHEF'S HAT,CAPPELLO DA CHEF,
,CITRINE,CITRINE,CITRINE,
,CLEANSING BOMB,CLEANSING BOMB,BOMBA PURIFICANTE,
,CLEANSING POTION,CLEANSING POTION,POZIONE PURIFICANTE,
,CLEANSING RAG,CLEANSING RAG,STROFINACCIO PULITO,
,CLEANSING WAND,CLEANSING WAND,BACCHETTA PURIFICANTE,
,CLEANSING WAND2,I think this wand used to be a broom!,Penso che questa bacchetta fosse una scopa in passato!,Cleaver is already indicated by the type
,CLUB,CLUB,MAZZA,
,COAL,COAL,CARBONE,
,COMPOSITE BOW,COMPOSITE BOW,ARCO COMPOSITO,
,COMPOSITE BOW2,For the smallest of rodents,Per il più piccolo dei roditori,
,CONDUIT,CONDUIT,CONDUTTORE,
,COOL DRINK,COOL DRINK,BEVANDA FRESCA,
,CRIMSON ENERGY,CRIMSON ENERGY,ENERGIA CREMISI,
,CROOKED ARROW,CROOKED ARROW,FRECCIA STORTA,
,CROSSBOW,CROSSBOW,BALESTRA,
,CROSSBOW2,squirrels prefer the light weight of crossbows,gli scoiattoli preferiscono il peso leggero delle balestre,
,CURSED BLADE,CURSED BLADE,LAMA MALEDETTA,
,CURSED BLADE2,Many have tried to wield this sword - none have succeeded,"Molti hanno provato a brandire questa spada, nessuno ci è riuscito",
,CURSED SHIV,CURSED SHIV,DAGA MALEDETTA,
,CURSED SHIV2,Unspeakably cursed,Indicibilmente maledetta,
,CURSED WHETSTONE,CURSED WHETSTONE,COTE MALEDETTO,
,DAGGER,DAGGER,COLTELLO,
,DAMAGED KNIFE,DAMAGED KNIFE,COLTELLO DANNEGGIATO,
,DARK HEADBAND,DARK HEADBAND,BRACCIALETTO OSCURO,
,DARK WHETSTONE,DARK WHETSTONE,COTE OSCURO,
,DART,DART,DARDO,
,DEBUFF POTION,DEBUFF POTION,POZIONE DEPOTENZIAMENTO,
,DIAMOND,DIAMOND,DIAMANTE,
,DISGUSTING FOOD,DISGUSTING FOOD,CIBO RANCIDO,
,DODGE POTION,DODGE POTION,POZIONE DI AGILITÀ,
,DORU,DORU,DORU,WARNING: AUTO-TRANSLATION #####################################################
,DORU2,Wait until the time is right,Aspetta finche non è il momento giusto,WARNING: AUTO-TRANSLATION #####################################################
,DOUBLE HALBERD,DOUBLE HALBERD,DOPPIA ALABARDA,
,DOUBLE POISON POTION,DOUBLE POISON POTION,POZIONE RADDOPPIA VELENO,
,DRAGONFLY,DRAGONFLY,LIBELLULA,
,DUCT TAPE,DUCT TAPE,NASTRO ADESIVO,
,DUELING SWORD,DUELING SWORD,SPADA DA DUELLO,
,EARTHSTONE BLADE,EARTHSTONE BLADE,LAMA CUORDIPIETRA,
,ELECTRIC ARROW,ELECTRIC ARROW,FRECCIA ELETTRICA,
,ELECTRIC STONE,ELECTRIC STONE,PIETRA ELETTRICA,
,ELECTRIC WAND,ELECTRIC WAND,BACCHETTA ELETTRICA,
,EMERALD,EMERALD,SMERALDO,
,EMERALD BRACELET,EMERALD BRACELET,BRACCIALETTO DI SMERALDO,
,EMPTY CUP,EMPTY CUP,TAZZA VUOTA,
,ETHEREAL STAFF,ETHEREAL STAFF,STAFFA ETEREA,
,ETHEREAL WAND,ETHEREAL WAND,BACCHETTA ETEREA,
,ETHEREAL WAND2,A wand capable of summoning energy from beyond our realm,Una bacchetta in grado di evocare energia da oltre il nostro regno,
,ETHEREAL WHETSTONE,ETHEREAL WHETSTONE,COTE ETEREO,
,EXPERT BOW,EXPERT BOW,ARCO DA ESPERTO,
,EXPLOSIVE ARROW,EXPLOSIVE ARROW,FRECCIA ESPLOSIVA,
,FEATHER CAP,FEATHER CAP,CAPPELLO CON PIUMA,
,FISH SWORD,FISH SWORD,SPADA PESCE,
,FISH SWORD2,"This thing does not smell good. Seriously, wow.","Questa cosa non ha un buon odore. Seriamente, wow.",
,FISHING HOOK,FISHING HOOK,AMO,
,FISHING HOOK2,Fishing while you work!,Pesca mentre lavori!,
,FLOWER,FLOWER,FIORE,
,FROTHY DRINK,FROTHY DRINK,BEVANDA ALLA SPUMA,
,GEMSTONE HEART,GEMSTONE HEART,GEMMA CUORE,
,GLITCHED POTION,GLITCHED POTION,POZIONE GLITCHATA,
,GLOVE OF KNIVES,GLOVE OF KNIVES,GUANTO DI LAME,
,GLOVE OF KNIVES2,Try it on for size,Provalo per la tua taglia,
,GOLD CLEAVER,GOLD CLEAVER,MANNAIA D’ORATA,
,GOLDEN BOW,GOLDEN BOW,ARCO D’ORO,
,GOLDEN BOW2,Due to their small sizes squirrels and mice often opt for archery rather than brute strength,"A causa delle loro piccole dimensioni, scoiattoli e topi spesso optano per il tiro con l'arco piuttosto che per la forza bruta",
,GOLDEN SHIV,GOLDEN SHIV,DAGA D’ORATA,
,GOLDEN SHIV2,We've been turning blood to gold for centuries!,Abbiamo trasformato il sangue in oro per secoli!,
,GOLDEN WHETSTONE,GOLDEN WHETSTONE,COTE D’ORO,
,GUARDIAN RING,GUARDIAN RING,ANELLO DEL GUARDIANO,
,GUARDING BAND,GUARDING BAND,FASCIA PROTETTIVA,
,GUPPY,GUPPY,GUPPIO,
,HATCHET,HATCHET,ACCETTA,
,HAWKEYE'S BOW,HAWKEYE'S BOW,ARCO OCCHIO DI FALCO,
,HAWKEYE'S BOW2,One of the greatest archers in the ranks of the patrol was Hawkeye Mirabelle. She once shot down two hawks while hanging upside down from a tree,Uno dei più grandi arcieri nei ranghi della pattuglia era Occhio di Falco Mirabelle. Una volta ha abbattuto due falchi mentre era appesa a testa in giù da un albero,
,HEART RING,HEART RING,ANELLO CUORE,
,HEAVY BLADE,HEAVY BLADE,LAMA PESANTE,
,HERB,HERB,ERBA,
,HERCULE PAVISE,HERCULE PAVISE,ERCOLE PAVIS,
,HERCULE PAVISE2,The Buckler did it!,Il Buckler ce l'ha fatta!,
,HONEYSUCKLE,HONEYSUCKLE,CAPRIFOGLIO,
,IRON HELMET,IRON HELMET,ELMETTO IN FERRO,
,JACK CLEAVER,JACK CLEAVER,MANNAIA DIREZIONALE,
,JADE AXE,JADE AXE,ASCIA DI GIADA,
,JAGGED BLADE,JAGGED BLADE,LAMA SEGHETTATA,
,KEG,KEG,BARILE,
,KEY SWORD,KEY SWORD,SPADA CHIAVE,
,KEY SWORD2,Unlocks your potential as a warrior!,Sblocca il tuo potenziale come guerriero!,
,KING CLEAVER,KING CLEAVER,MANNAIA RE,
,KNIGHT'S ARMOR,KNIGHT'S ARMOR,ARMATURA DA CAVALIERE,
,KNIGHT'S SHIELD,KNIGHT'S SHIELD,SCUDO DA CAVALIERE,
,LARGE HEART RING,LARGE HEART RING,ANELLO GRAN CUORE,
,LEATHER BOOTS,LEATHER BOOTS,STIVALI IN CUOIO,
,LEATHER CAP,LEATHER CAP,CAPPELLO IN CUOIO,
,LEFT GAUNTLET,LEFT GAUNTLET,GUANTONE SINISTRO,
,LEFT GLOVE,LEFT GLOVE,GUANTO SINISTRO,
,LETTER,LETTER,LETTERA,
,LIGHTNING,LIGHTNING,FULMINE,
,LI'L BUCKLER,LI'L BUCKLER,PICCOLO BUCKLER,
,LI'L BUCKLER2,A little shield with sass and pep!,Un piccolo scudo baffuto!,
,LIQUID ARMOR,LIQUID ARMOR,ARMATURA LIQUIDA,
,LIQUID LUCK,LIQUID LUCK,FORTUNA LIQUIDA,
,LIZARD KING SWORD,LIZARD KING SWORD,SPADA DEL RE DELLE LUCERTOLE,
,LONGBOW,LONGBOW,ARCO LUNGO,
,LUCKY Shiv,LUCKY Shiv,DAGA FORTUNATA, WARNING: AUTO-TRANSLATION #####################################################
,LUCKY DAGGER2,Lucky for you - not for them,Fortuna per te - non per loro,
,LUCKY RING,LUCKY RING,ANELLO FORTUNATO,
,MACE,MACE,MAZZA RINFORZATA,
,MACHETE,MACHETE,MACHETE,
,MAGICAL HERB,MAGICAL HERB,ERBA MAGICA,
,MANASTONE BOW,MANASTONE BOW,ARCO DI PIETRA MAGICA,
,MEAL,MEAL,PASTO,
,METALLIC WAND,METALLIC WAND,BACCHETTA METALLICA,
,METALLIC WAND2,A static feeling runs through the pads of your paw,Una sensazione statica scorre attraverso i polpastrelli della tua zampa,
,MIRROR SHIELD,MIRROR SHIELD,SCUDO SPECCHIO,
,MOUSE BOW,MOUSE BOW,ARCO DA TOPO,
,Mug of Grape Juice,Mug of Grape Juice,Tazza con succo d'uva, WARNING: AUTO-TRANSLATION #####################################################
,MY FIRST WAND,MY FIRST WAND,LA MIA PRIMA BACCHETTA,
,MY FIRST WAND2,Teaches kids the basics of magic!,Insegna ai bambini le basi della magia!,
,NECRONOMICON,NECRONOMICON,NECRONOMICON,
,NECRONOMICON2,The book is bound in fur!,Il libro è rilegato in pelliccia!,
,NEEDLER,NEEDLER,AGO,
,NINJA COSTUME,NINJA COSTUME,COSTUME DA NINJA,WARNING: ENGLISH TEXT CHANGED #####################################################
,NUNCHUCKS,NUNCHUCKS,NUNCHUCKS,
,NUNCHUCKS2,Make sure you have space to use them!,Assicurati di avere spazio per usarli!,
,OLD LOG,OLD LOG,VECCHIO TRONCO,
,ORKSORK AX,ORKSORK AX,ASCIA ORKSORK,
,ORKSORK AX2,The axe of an elder-god,L'ascia di un dio antico,
,PACIFIST'S RING,PACIFIST'S RING,ANELLO DEL PACIFISTA,
,PALADIN'S SWORD,PALADIN'S SWORD,SPADA DEL PALADINO,
,PEARL,PEARL,PERLA,
,PERIDOT,PERIDOT,PERIDOTITE,
,PHILOSOPHER'S STONE,PHILOSOPHER'S STONE,PIETRA FILOSOFALE,
,PICK AXE,PICK AXE,PICCONE,
,PIGGYBANK,PIGGYBANK,SALVADANAIO,
,PIGGYBANK2,Free money! And it smells like bacon!,Soldi gratis! E profuma di pancetta!,
,PLATE ARMOR,PLATE ARMOR,ARMATURA A PIASTRE,
,POISON ARROW,POISON ARROW,FRECCIA AVVELENATA,
,POISON IVY,POISON IVY,EDERA VELENOSA,
,POISON POTION,POISON POTION,POZIONE DI VELENO,
,POISON WHETSTONE,POISON WHETSTONE,COTE VELENOSO,
,Pot of Plenty,Pot of Plenty,PENTOLONE, WARNING: AUTO-TRANSLATION #####################################################
,POTTED ALOE,POTTED ALOE,ALOE IN VASO,
,PRETTY ANKLET,PRETTY ANKLET,CAVIGLIERA GRAZIOSA,
,QUEEN CLEAVER,QUEEN CLEAVER,MANNAIA REGINA,
,RAPIER,RAPIER,STOCCO,
,RAPIER2,Live life on the edge ,Vivi la vita al limite,
,RARE HERB,RARE HERB,ERBA RARA,
,RED HOODIE,RED HOODIE,CAPPUCCIO ROSSO,
,RED HOODIE2,A leftover from before Orderia?  The spiders that spun this thread must have been strange indeed!,Un avanzo di prima di Orderia? I ragni che hanno fatto girare questo filo devono essere stati davvero strani!,
,REGEN POTION,REGEN POTION,POZIONE DI GUARIGIONE,
,REGENERATIVE WHETSTONE,REGENERATIVE WHETSTONE,COTE RIGENERATIVO,
,RIGHT GAUNTLET,RIGHT GAUNTLET,GUANTONE DESTRO,
,RIGHT GLOVE,RIGHT GLOVE,GUANTO DESTRO,
,RING OF DOOM,RING OF DOOM,ANELLO DELL’APOCALISSE,
,RING OF RAGE,RING OF RAGE,ANELLO DELL’IRA,
,ROBOT TOY,ROBOT TOY,GIOCATTOLO ROBOT,
,ROBOT TOY2,I think it's broken!,Credo che sia rotto!,
,ROCKET,ROCKET,RAZZO,
,ROGUE'S MASK,ROGUE'S MASK,MACHERA DA LADRO,
,ROOF,ROOF,TETTO,
,ROSE OF THORNS,ROSE OF THORNS,ROSA DI SPINE,
,Rose of Thorns e1,Adds an additional spike for each Rose of Thorns in this row or column,Aggiunge Spine aggiuntive per ogni Rosa Di Spine in questa colonna o riga,WARNING: AUTO-TRANSLATION #####################################################
,ROSE OF THORNS2,"Every rose has its thorns, especially this one","Ogni rosa ha le sue spine, specialmente questa",
,ROUGH BUCKLER,ROUGH BUCKLER,SCUDO RUDE,
,RUBY,RUBY,RUBINO,
,SCIMITAR,SCIMITAR,SCIMITARRA,
,SEASONING,SEASONING,SPEZIE,
,SHIV,SHIV,DAGA,
,SHORT ARROW,SHORT ARROW,FRECCIA CORTA,
,SKULL WAND,SKULL WAND,BACCHETTA TESCHIO,
,SLATS SHIELD,SLATS SHIELD,SCUDO D’ASSI,
,SLIME SWORD,SLIME SWORD,SPADA GELATINOSA,
,SMALL KEY,SMALL KEY,PICCOLA CHIAVE,
,SMELT,SMELT,PESCE SCATTO,
,SOLDIER'S BUCKLER,SOLDIER'S BUCKLER,SCUDONE DA SOLDATO,
,SPAGHETTI,SPAGHETTI,SPAGHETTI,
,SPAGHETTI2,"spaghetti, spaghetti, my backpack is ready",Una Delizia.,
,SPEEDY LEAF,SPEEDY LEAF,FOGLIA SCATTO,
,SPIKED HELMET,SPIKED HELMET,ELMETTO PUNTUTO,
,SPIKED SCALE,SPIKED SCALE,SCAGLIA PUNTUTA,
,SPIKY CLUB,SPIKY CLUB,MAZZA PUNTUTA,
,SPLINT,SPLINT,STAMPELLE,
,STAR POTION,STAR POTION,POZIONE STELLARE,
,STEAK,STEAK,BISTECCA,
,STEAK2,This steak is so rich. You can only eat half at a time,Questa bistecca è così nutriente. Che Puoi mangiarne solo metà alla volta,
,STEEL BOOTS,STEEL BOOTS,STILAVI IN ACCIAIO,
,TASTY FLY,TASTY FLY,MOSCA GUSTOSA,
,TASTY FLY2,Rats don't eat flies,I topi non mangiano mosche…,
,TEA,TEA,Tè,
,TEA2,Proper. Dignified. Perfectly balanced,Corretto. Dignitoso. Perfettamente bilanciato,
,TEDDY BEAR SWORD,TEDDY BEAR SWORD,SPADA ORSETTO DI PELUCHE,
,TEDDY BEAR SWORD2,It's not a weapon. But there is a brick in the stuffing,Non è un'arma. Ma c'è un mattone dentro,
,THREAD,THREAD,FILO A MAGLIA,
,TILTED SWORD,TILTED SWORD,SPADA INCLINATA,
,TOKEN OF ENERGY,TOKEN OF ENERGY,GETTONE DI ENERGIA,
,TOOTH NECKLACE,TOOTH NECKLACE,COLLANA DI DENTRI,
,TOWER SHIELD,TOWER SHIELD,SCUDO A TORRE,
,TUNIC,TUNIC,TUNICA,
,VAMPIRE BLADE,VAMPIRE BLADE,LAMA VAMPIRICA,
,VAMPIRIC AXE,VAMPIRIC AXE,ALABARDA VAMPIRICA,
,VAMPIRIC CRYSTAL,VAMPIRIC CRYSTAL,CRISTALLO VAMPIRICO,
,VOLATILE POTION,VOLATILE POTION,POZIONE INSTABILE,
,WARM DRINK,WARM DRINK,BEVANDA CALDA,
,WARRIOR'S SPELLBOOK,WARRIOR'S SPELLBOOK,LIBRO MAGICO DEL GUERRIERO,
,WARRIOR'S SPELLBOOK2,For the warrior on the go!,Per il guerriero in viaggio!,
,WATER FLASK,WATER FLASK,BORRACCIA D’ACQUA,
,WHEEL,WHEEL,RUOTA,
,WHETSTONE,WHETSTONE,COTE,
,WIZARD CAP,WIZARD CAP,CAPPELLO DA STREGONE,
,WIZARD STAFF,WIZARD STAFF,STAFFA DA STREGONE,
,WIZARD'S ROBE,WIZARD'S ROBE,INDUMENTI DA STREGONE,
,WOODEN SWORD,WOODEN SWORD,SPADA IN LEGNAME,
,Yellow Rose,Yellow Rose,Rosa Gialla,WARNING: AUTO-TRANSLATION #####################################################
,Yellow Rose2,Symbolizes friendship. It's still thorny though.,Simboleggia l'amicizia. Però è ancora più spinosa.,WARNING: AUTO-TRANSLATION #####################################################
,Whittling Knife,Whittling Knife,Coltello da intaglio, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Sap,Dreaming Sap,Linfa di sogno, WARNING: AUTO-TRANSLATION #####################################################
,Flower Pot,Flower Pot,Vaso di fiori, WARNING: AUTO-TRANSLATION #####################################################
,Carving's Edge,Carving's Edge,Intagliatore, WARNING: AUTO-TRANSLATION #####################################################
,Pot Carving,Pot Carving,Vaso intagliato, WARNING: AUTO-TRANSLATION #####################################################
,Cherry Bomb,Cherry Bomb,Bomba Ciliegia, WARNING: AUTO-TRANSLATION #####################################################
,Energy Carving,Energy Carving,Energia Intagliata, WARNING: AUTO-TRANSLATION #####################################################
,Mana Sap,Mana Sap,Linfa Magica, WARNING: AUTO-TRANSLATION #####################################################
,Mossy Carving,Mossy Carving,Intaglio muchioso, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Buckler,Dreaming Buckler,Scudo Sognatore, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Buckler2,"""Far out!""","""Fin lassu!""", WARNING: AUTO-TRANSLATION #####################################################
,Brothers Bow,Brothers Bow,Arco Fraterno, WARNING: AUTO-TRANSLATION #####################################################
,Crown of Roots,Crown of Roots,Corona di radici, WARNING: AUTO-TRANSLATION #####################################################
,Hero Carving,Hero Carving,Intaglio dell'eroe, WARNING: AUTO-TRANSLATION #####################################################
,Survival Guide,Survival Guide,Guida sulla sopravvivenza, WARNING: AUTO-TRANSLATION #####################################################
,Sharp Branch,Sharp Branch,Ramo affilato, WARNING: AUTO-TRANSLATION #####################################################
,Carved Blade,Carved Blade,Lama intagliata, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Sword,Dreaming Sword,Spada sognante, WARNING: AUTO-TRANSLATION #####################################################
,Illusory Blade,Illusory Blade,Lama illusoria, WARNING: AUTO-TRANSLATION #####################################################
,Illusory Duct Tape,Illusory Duct Tape,Nastro adesivo illusorio, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Ring,Dreaming Ring,Anello del sognatore, WARNING: AUTO-TRANSLATION #####################################################
,Overgrown Arrow,Overgrown Arrow,Freccia rampicante, WARNING: AUTO-TRANSLATION #####################################################
,Wooden Shiv,Wooden Shiv,Daga in legno, WARNING: AUTO-TRANSLATION #####################################################
