,m104,Wands in this column get /x damage,Bu sütundaki sihirli değnekler /x hasar kazanır,
,m105,Permanently increase cost by /y mana,Kalıcı olarak mana maliyetini /y arttır,
,m106,/x to the energy cost for this combat,Enerji maliyetini bu savaşlık /y arttır, WARNING: ENGLISH TEXT CHANGED ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,m107,Decreases the cost of all held carvings to 0 energy,Tutulan bütün oymaların enerji maliyetini 0 a düşürür,
,m108,Remove all held carvings and draw 3,Tutulan bütün oymaları kaldır ve 3 tane çek,
,m109,Banishes a carving from hand,Elinden bir oymayı bertaraf eder,
,m110,Weapons behind get /x% bonus damage,Arkasındaki silahlar /x% bonus hasar kazanır,
,m111,Weapons behind this are used,Arkasındaki silahlar kullanılır, WARNING: ENGLISH TEXT CHANGED #####################################################
,m112,Weapons behind this are destroyed,Arkasındaki silahlar yok olur, WARNING: ENGLISH TEXT CHANGED #####################################################
,m113,This carving is banished,Bu oyma bertaraf edildi,
,m114,Shields two spaces away get /x block this combat,2 uzaklıktaki kalkan bu savaşta /x blok kazanır,
,m115,The item this is played on is destroyed,Bununla beraber oynanan eşya yok olur,
,m116,Adds /x energy for each space the destroyed item occupied,Yok olan eşyanın kapladığı her boşluk başına /x enerji kazanır,
,m117,Adjacent shields get /x block this combat,Yanındaki kalkanlar bu savaşlık /x blok kazanır,
,m118,This item gets /x to mana,Bu eşyanın manasına /x eklenir,
,m119,Adjacent consumables are destroyed,Yanındaki tüketilebilirler yok olur,
,m120,Bows behind are used,Arkasındaki yaylar kullanılır,
,m121,Armor in this row gets /x spikes this combat,Bu satırdaki zırh bu savaşlık /x iğne kazanır,
,m122,Items behind are used,Arkasındaki eşyalar kullanılır,
,m123,Adds /x damage for each carving played this combat,Bu savaşta oynanan her bir oyma için savaş boyunca /x hasar ekler,
,m124,Adds /x block for each carving played this combat,Bu savaşta oynanan her bir oyma için savaş boyunca /x blok ekler,
,m125,Arrows behind get /x% bonus damage this turn,Arkasındaki oklar bu tur için /x% bonus hasar kazanır,
,m126,Adjacent fish are destroyed,Yanındaki balıklar yok olur,
,m127,For each manastone above this,Üstündeki her bir mana taşı için,
,m128,Adds /x gold for each space the destroyed item occupied,Yok olan eşyanın kapladığı her boşluk başına /x altın ekler,
,m129,This item gets /x to all status effects,Bu eşya statü efektlerine /x ekler,
,m130,All connected weapons get /x% bonus damage this turn,Bağlı olan bütün silahlar bu turluk /x% bonus hasar kazanır,
,m131,The weapon behind gets /x damage this turn,Arkasındaki silah bu turluk /x hasar kazanır,
,m132,The item [to the left] is destroyed,[Soldaki] öğe yok edildi, WARNING: AUTO-TRANSLATION #####################################################
,m133,The item [above] is destroyed,[Yukarıdaki] öğe yok edildi, WARNING: AUTO-TRANSLATION #####################################################
,m134,The item [to the right] is destroyed,[Sağdaki] öğe yok edildi, WARNING: AUTO-TRANSLATION #####################################################
,m135,The item [below] is destroyed,[Aşağıdaki] öğe yok edildi, WARNING: AUTO-TRANSLATION #####################################################
,m132b,The adjacent item [to the left] is destroyed,Bitişik öğe [solda] yok edildi, WARNING: AUTO-TRANSLATION #####################################################
,m133b,The adjacent item [above] is destroyed,Bitişik öğe [yukarıda] yok edildi, WARNING: AUTO-TRANSLATION #####################################################
,m134b,The adjacent item [to the right] is destroyed,Bitişik öğe [sağda] yok edildi, WARNING: AUTO-TRANSLATION #####################################################
,m135b,The adjacent item [below] is destroyed,Bitişik öğe [aşağıda] yok edildi, WARNING: AUTO-TRANSLATION #####################################################
,m136,"For each space the destroyed item occupied, this gets /x damage","Yok edilen eşyanın kapladığı her boşluk için , /x hasar kazanır", WARNING: AUTO-TRANSLATION #####################################################
,m137,Decreases the cost of all adjacent weapons to 0 energy,Bitişik silahların kullanım maliyetini 0 enerjiye düşürür, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,m138,This item is refreshed and can be used again this turn,Bu eşya yenilendi ve bu tur tekrar kullanılabilir, WARNING: AUTO-TRANSLATION #####################################################
,m139,Adjacent weapons get /x to their energy cost this combat (minimum of 1),"Bitişik silahlar, bu savaşta enerji maliyetlerine /x alır (en az 1)", WARNING: AUTO-TRANSLATION #####################################################
,m140,Adjacent weapons get /x burn,Bitişik silahlar /x yanma kazanır, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,m141,Weapons along a diagonal line get /x damage,Çapraz bir hat boyunca silahlar /x hasar alır, WARNING: AUTO-TRANSLATION #####################################################
,m142,Adjacent weapons get /x weak this combat,Bitişik silahlar bu savaşta /x zayıflatma kazanır, WARNING: AUTO-TRANSLATION #####################################################
,m143,This item gets /x% bonus damage this turn,"Bu eşya, bu tur /x% bonus hasar alır", WARNING: AUTO-TRANSLATION #####################################################
,m144,Redirects charge,Yönlendirme ücreti, WARNING: AUTO-TRANSLATION #####################################################
,m145,Reorganize your backpack in combat,Sırt çantanızı savaşta yeniden düzenleyin, WARNING: AUTO-TRANSLATION #####################################################
,m146,A new charge is created with 2 energy,2 enerji ile yeni bir yük oluşturulur, WARNING: AUTO-TRANSLATION #####################################################
,m147,Each charge can only use this component /x times,Her şarj bu bileşeni yalnızca /x kez kullanabilir, WARNING: AUTO-TRANSLATION #####################################################
,m148,Charges must have traveled at least /x spaces,Ücretler en az /x boşluk kat etmiş olmalıdır, WARNING: AUTO-TRANSLATION #####################################################
,m149,Creates a charge with /x energy,/x enerjisiyle bir yük oluşturur, WARNING: AUTO-TRANSLATION #####################################################
,m150,Creates two charges with /x energy,/x enerjisiyle iki yük oluşturur, WARNING: AUTO-TRANSLATION #####################################################
,m151,"For each space the destroyed item occupied, this gets /x energy","Yok edilen öğenin işgal ettiği her alan için bu, /x enerji alır", WARNING: AUTO-TRANSLATION #####################################################
,m152a,The closest item [below] is pulled [up],En yakın öğe [aşağıda] [yukarı] çekilir, WARNING: AUTO-TRANSLATION #####################################################
,m152b,The closest item [to the right] is pulled [left],En yakın öğe [sağa] çekilir [sola], WARNING: AUTO-TRANSLATION #####################################################
,m152c,The closest item [to the left] is pulled [right],En yakın öğe [sola] çekilir [sağa], WARNING: AUTO-TRANSLATION #####################################################
,m152d,The closest item [above] is pulled [down],En yakın öğe [yukarıda] [aşağı] çekilir, WARNING: AUTO-TRANSLATION #####################################################
,m153,The adjacent item [above] is pushed [up],[yukarıdaki] bitişik öğe [yukarı] itilir, WARNING: AUTO-TRANSLATION #####################################################
,m154,The adjacent item [to the left] is pushed [left],Bitişik öğe [sola] itilir [sola], WARNING: AUTO-TRANSLATION #####################################################
,m155,The adjacent item [below] is pushed [down],Bitişik öğe [aşağı] [aşağı] itilir, WARNING: AUTO-TRANSLATION #####################################################
,m156,The adjacent item [to the right] is pushed [right],Bitişik öğe [sağda] [sağa] itilir, WARNING: AUTO-TRANSLATION #####################################################
,m157,Adjacent items are pushed away,Bitişik öğeler uzağa itilir, WARNING: AUTO-TRANSLATION #####################################################
,m158,This carving is discarded,Bu oyma atılır, WARNING: AUTO-TRANSLATION #####################################################
,m159,/x to the energy cost for this turn,/x bu dönüş için enerji maliyetine, WARNING: AUTO-TRANSLATION #####################################################
,m160,Does damage equal to /x% of your current poison,Mevcut zehirinizin /x%'ine eşit hasar verir, WARNING: AUTO-TRANSLATION #####################################################
,m161,Adjacent carvings are discarded,Bitişik oymalar atılır, WARNING: AUTO-TRANSLATION #####################################################
,m162,Carvings behind are discarded,Arkadaki oymalar atılır, WARNING: AUTO-TRANSLATION #####################################################
,m163,All weapons become heavy,Tüm silahlar ağırlaşıyor, WARNING: AUTO-TRANSLATION #####################################################
,m164,all wands get /x to mana cost,tüm asalar mana bedeline /x alır, WARNING: AUTO-TRANSLATION #####################################################
,m167,Adjacent wands get /x damage,Bitişik asalar /x hasar alır, WARNING: AUTO-TRANSLATION #####################################################
,m168,/y to mana cost of adjacent and diagonal wands,/y - bitişik ve çapraz asaların mana maliyeti, WARNING: AUTO-TRANSLATION #####################################################
,m169,/x to mana cost this turn,/x'in bu tur mana maliyeti, WARNING: AUTO-TRANSLATION #####################################################
,m170,/x to the energy cost of all weapons and bows,/x tüm silahların enerji maliyetine, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
directional,below,below,aşağıda, WARNING: AUTO-TRANSLATION #####################################################
,above,above,üstünde, WARNING: AUTO-TRANSLATION #####################################################
,left,left,ayrıldı, WARNING: AUTO-TRANSLATION #####################################################
,right,right,Sağ, WARNING: AUTO-TRANSLATION #####################################################
modifier names,kill,kill,Öldür,
,Near Consumable,Near Consumable,Sarf Malzemesine Yakın, WARNING: AUTO-TRANSLATION #####################################################
,nearby accessory,nearby accessory,yakındaki aksesuar,
,open space,open space,açık boşluk,
,empty space,empty space,boşluk,
,space above,space above,üstteki boşluk,
,other helmet,other helmet,diğer miğfer,
,connected manastone,connected manastone,bağlı mana taşı,
,other shoes,other shoes,diğer ayakkabı,
,position,position,pozisyon,
,nearby structure,nearby structure,yakındaki yapı,
,bronze plate,bronze plate,bronz plaka,
,nearby weapon,nearby weapon,yakındaki silah,
,forge,forge,demirhane,
,nearby fish,nearby fish,yakındaki balık,
,Use,Use,Kullanmak,
,combats,combats,Savaşlar, WARNING: AUTO-TRANSLATION #####################################################
,turns,turns,Turlar, WARNING: AUTO-TRANSLATION #####################################################
,nearby,nearby,yakında, WARNING: AUTO-TRANSLATION #####################################################
,ACIDIC POTION,ACIDIC POTION,ASİDİK İKSİR,
items,AMETHYST,AMETHYST,AMETİST,
,ANCIENT TOME,ANCIENT TOME,ANTİK CİLT,
,ANCIENT TOME2,Ancient spells are written in the margins of this recipe book,Bu tarif kitabının kenarlarında antik büyüler yazılı,
,ANGLER FISH,ANGLER FISH,Fenerbalığı,
,ARCHANGEL ARMOR,ARCHANGEL ARMOR,BAŞ MELEK ZIRHI,
,ARCHANGEL Wings,ARCHANGEL Wings,BAŞ MELEK Kanatları,
,ARCHANGEL Wings e1,The item between the wings is used,Kanatların arasındaki eşya kullanılır,
,ARCHANGEL Wings e2,The item between the wings is disabled for 1 turn,Kanatların arasındaki eşya 1 turluğuna etkisizleştirilir,
,ARCHANGEL Wings2,They have a mind of their own!,Kendileri karar verebiliyor gibi,
,ARCHER'S WAND,ARCHER'S WAND,OKÇUNUN SİHİRBAZ DEĞNEĞİ,
,ARCHER'S WAND2,Frog wizards created this item,Kurbağa büyücüler bu eşyayı yarattı,
,ASSASSIN'S DAGGER,ASSASSIN'S DAGGER,SUİKASTÇİNİN HANÇERİ,
,BALLOON,BALLOON,BALON,
,BANDAGES,BANDAGES,BANDAJ,
,Bashing Shield,Bashing Shield,Atak Kalkanı,
,Bashing Shield e1,Does damage equal to your current block,Şu anki bloğuna eşit değerde hasar verir,
,BERSERKER'S CLUB,BERSERKER'S CLUB,VAHŞİ SAVAŞÇININ SOPASI,
,BESERKER'S RING,BERSERKER'S RING,VAHŞİ SAVAŞÇININ YÜZÜĞÜ, WARNING: ENGLISH TEXT CHANGED #####################################################
,BIG FIN,BIG FIN,BÜYÜK YÜZGEÇ,
,BLADE SUMMONER,BLADE SUMMONER,KILIÇ ÇAĞIRAN,
,BLUEFIN,BLUEFIN,MAVİ YÜZGEÇ,
,BRAMBLE,BRAMBLE,BÖĞÜRTLEN,
,BRAMBLE2,Poison oozes from these thick brambles,Bu böğürtlenlerden zehir damlıyor,
,Brass Knuckles,Brass Knuckles,Pirinç Eldivenler,
,BRICK,BRICK,TUĞLA,
,BRICKWALL,BRICKWALL,TUĞLA DUVAR,
,BROKEN RING,BROKEN RING,KIRIK YÜZÜK,
,BROKEN RING2,Ancient magicians found protection with this ring on hand,Kadim büyücüler bu yüzük ellerindeyken güvende hissediyor,
,BRONZE BREASTPLATE,BRONZE BREASTPLATE,BRONZ GÖĞÜSLÜK,
,BRUTAL SPEAR,BRUTAL SPEAR,ZALİM MIZRAK,
,BUBBLE,BUBBLE,KÖPÜK,
,CACTUS,CACTUS,KAKTÜS,
,CAP,CAP,ŞAPKA,
,CAULDRON,CAULDRON,KAZAN,
,CAVE FISH,CAVE FISH,MAĞARA BALIĞI,
,CAVE SHARK,CAVE SHARK,MAĞARA KÖPEK BALIĞI,
,CHAINMAIL,CHAINMAIL,ZİNCİR YELEK,
,CHARMED BRACELET,CHARMED BRACELET,TILSIMLI BİLEZİK,
,CHARMED BRACELET2,Exchange your lifeforce to remove a curse,Lanet kaldırmak için canından feda et,
,CHEF'S HAT,CHEF'S HAT,ŞEF ŞAPKASI,
,CITRINE,CITRINE,SİTRİN,
,CLEANSING BOMB,CLEANSING BOMB,ARINDIRICI BOMBA,
,CLEANSING POTION,CLEANSING POTION,ARINDIRICI İKSİR,
,CLEANSING RAG,CLEANSING RAG,ARINDIRAN PAÇAVRA,
,CLEANSING WAND,CLEANSING WAND,ARINDIRAN SİHİRLİ DEĞNEK,
,CLEANSING WAND2,I think this wand used to be a broom!,Sanırım bu değnek daha önceden bir süpürgeydi,Cleaver is already indicated by the type
,CLUB,CLUB,SOPA,
,COAL,COAL,KÖMÜR,
,COMPOSITE BOW,COMPOSITE BOW,KOMPOZİT YAY,
,COMPOSITE BOW2,For the smallest of rodents,Kemirgenlerin en küçükleri için,
,CONDUIT,CONDUIT,KANAL,
,COOL DRINK,COOL DRINK,SOĞUK İÇECEK,
,CRIMSON ENERGY,CRIMSON ENERGY,KIPKIRMIZI ENERJİ,
,CROOKED ARROW,CROOKED ARROW,KANCA OK,
,CROSSBOW,CROSSBOW,ARBALET,
,CROSSBOW2,squirrels prefer the light weight of crossbows,"Sincaplar, arbaletleri düşük ağırlıklarından dolayı tercih ediyor",
,CURSED BLADE,CURSED BLADE,LANETLİ BIÇAK,
,CURSED BLADE2,Many have tried to wield this sword - none have succeeded,Çoğu bu kılıcı kuşanmayı denedi - hiçbiri başaramadı,
,CURSED SHIV,CURSED SHIV,LANETLİ KÜÇÜKBIÇAK,
,CURSED SHIV2,Unspeakably cursed,Laneti tarif edilemez,
,CURSED WHETSTONE,CURSED WHETSTONE,LANETLİ BİLEĞİTAŞI,
,DAGGER,DAGGER,HANÇER,
,DAMAGED KNIFE,DAMAGED KNIFE,HASARLI BIÇAK,
,DARK HEADBAND,DARK HEADBAND,KARA SAÇ BANDI,
,DARK WHETSTONE,DARK WHETSTONE,KARA BİLEĞİTAŞI,
,DART,DART,DART,
,DEBUFF POTION,DEBUFF POTION,ZAYIFLATMA İKSİRİ,Zayıflatma iksiri ?
,DIAMOND,DIAMOND,ELMAS,
,DISGUSTING FOOD,DISGUSTING FOOD,İĞRENÇ YEMEK,
,DODGE POTION,DODGE POTION,KAÇINMA İLACI,
,DORU,DORU,DORU,
,DORU2,Wait until the time is right,Doğru zamanı bekle,
,DOUBLE HALBERD,DOUBLE HALBERD,ÇİFTE BALTALI KARGI,
,DOUBLE POISON POTION,DOUBLE POISON POTION,x2 ZEHİR İKSİRİ,
,DRAGONFLY,DRAGONFLY,YUSUFÇUK,
,DUCT TAPE,DUCT TAPE,KOLİ BANDI,
,DUELING SWORD,DUELING SWORD,DÜELLO KILICI,
,EARTHSTONE BLADE,EARTHSTONE BLADE,YERTAŞI KILICI,
,ELECTRIC ARROW,ELECTRIC ARROW,ELEKTRİKLİ OK,
,ELECTRIC STONE,ELECTRIC STONE,ELEKTRİKLİ TAŞ,
,ELECTRIC WAND,ELECTRIC WAND,ELEKTRİKLİ SİHİRLİ DEĞNEK,
,EMERALD,EMERALD,ZÜMRÜT,
,EMERALD BRACELET,EMERALD BRACELET,ZÜMRÜT BİLEZİK,
,EMPTY CUP,EMPTY CUP,BOŞ KUPA,
,ETHEREAL STAFF,ETHEREAL STAFF,SEMAVİ ASA,
,ETHEREAL WAND,ETHEREAL WAND,SEMAVİ SİHİRLİ DEĞNEK,
,ETHEREAL WAND2,A wand capable of summoning energy from beyond our realm,Alemimizin ötesinden enerji toplayabilen bir sihirli değnek,
,ETHEREAL WHETSTONE,ETHEREAL WHETSTONE,SEMAVİ BİLEĞİTAŞI,
,EXPERT BOW,EXPERT BOW,ÜSTAT YAYI,
,EXPLOSIVE ARROW,EXPLOSIVE ARROW,PATLAYICI OK,
,FEATHER CAP,FEATHER CAP,TÜY ŞAPKA,
,FISH SWORD,FISH SWORD,BALIK KILICI,
,FISH SWORD2,"This thing does not smell good. Seriously, wow.",Bu şey çok kötü kokuyor. Valla çok kötü of.,
,FISHING HOOK,FISHING HOOK,BALIK KANCASI,
,FISHING HOOK2,Fishing while you work!,Çalışırken balık tutmak!,
,FLOWER,FLOWER,ÇİÇEK,
,FROTHY DRINK,FROTHY DRINK,KÖPÜKLÜ İÇECEK,
,GEMSTONE HEART,GEMSTONE HEART,MÜCEVHERTAŞI KALP,
,GLITCHED POTION,GLITCHED POTION,KUSURLU İKSİR,
,GLOVE OF KNIVES,GLOVE OF KNIVES,BIÇAKLI ELDİVEN,
,GLOVE OF KNIVES2,Try it on for size,Bir dene bakalım olacak mı,
,GOLD CLEAVER,GOLD CLEAVER,ALTIN SATIR BIÇAĞI,
,GOLDEN BOW,GOLDEN BOW,ALTIN YAY,
,GOLDEN BOW2,Due to their small sizes squirrels and mice often opt for archery rather than brute strength,Küçük olduklarından sincaplar ve fareler genel olarak saf güç yerine okçuluğu tercih eder,
,GOLDEN SHIV,GOLDEN SHIV,ALTIN KÜÇÜKBIÇAK,
,GOLDEN SHIV2,We've been turning blood to gold for centuries!,Asırlardır kanı altına çeviriyormuşuz,
,GOLDEN WHETSTONE,GOLDEN WHETSTONE,ALTIN BİLEĞİTAŞI,
,GUARDIAN RING,GUARDIAN RING,KORUYUCU YÜZÜK,
,GUARDING BAND,GUARDING BAND,KORUYUCU BANT,
,GUPPY,GUPPY,LEPİSTES,
,HATCHET,HATCHET,EL BALTASI,
,HAWKEYE'S BOW,HAWKEYE'S BOW,ŞAHİNGÖZ'ÜN YAYI,
,HAWKEYE'S BOW2,One of the greatest archers in the ranks of the patrol was Hawkeye Mirabelle. She once shot down two hawks while hanging upside down from a tree,Devriyenin en iyi okçularından biri Şahingöz Mirabelle'ydi. Bir defasında ağaçtan tepe taklak sarkarken iki tane şahin vurmuştu,
,HEART RING,HEART RING,KALP YÜZÜĞÜ,
,HEAVY BLADE,HEAVY BLADE,AĞIR BIÇAK,
,HERB,HERB,Ot,
,HERCULE PAVISE,HERCULE PAVISE,HERKÜL PAVİZESİ,
,HERCULE PAVISE2,The Buckler did it!,Küçük kalkan işe yaradı!,
,HONEYSUCKLE,HONEYSUCKLE,HANIMELİ,
,IRON HELMET,IRON HELMET,DEMİR MİĞFER,
,JACK CLEAVER,JACK CLEAVER,JACK SATIR BIÇAĞI,
,JADE AXE,JADE AXE,YEŞİM BALTA,
,JAGGED BLADE,JAGGED BLADE,ÇENTİKLİ BIÇAK,
,KEG,KEG,FIÇI,
,KEY SWORD,KEY SWORD,ANAHTAR KILIÇ,
,KEY SWORD2,Unlocks your potential as a warrior!,Bir savaşçı olarak potansiyelini bulmana yarar!,
,KING CLEAVER,KING CLEAVER,KRAL SATIR BIÇAĞI,
,KNIGHT'S ARMOR,KNIGHT'S ARMOR,ŞOVALYENİN ZIRHI,
,KNIGHT'S SHIELD,KNIGHT'S SHIELD,ŞOVALYENİN KALKANI,
,LARGE HEART RING,LARGE HEART RING,BÜYÜK KALP YÜZÜĞÜ,
,LEATHER BOOTS,LEATHER BOOTS,DERİ BOT,
,LEATHER CAP,LEATHER CAP,DERİ ŞAPKA,
,LEFT GAUNTLET,LEFT GAUNTLET,SOL ZIRHLI ELDİVEN,
,LEFT GLOVE,LEFT GLOVE,SOL ELDİVEN,
,LETTER,LETTER,MEKTUP,
,LIGHTNING,LIGHTNING,YILDIRIM,
,LI'L BUCKLER,LI'L BUCKLER,KÜÇÜCÜK KALKAN,
,LI'L BUCKLER2,A little shield with sass and pep!,Küstah ve enerjik küçük bir kalkan,
,LIQUID ARMOR,LIQUID ARMOR,LİKİT ZIRH,
,LIQUID LUCK,LIQUID LUCK,LİKİT ŞANS,
,LIZARD KING SWORD,LIZARD KING SWORD,KRAL KERTENKELE KILICI,
,LONGBOW,LONGBOW,UZUN YAY,
,LUCKY Shiv,LUCKY Shiv,ŞANSLI Shiv, WARNING: AUTO-TRANSLATION #####################################################
,LUCKY DAGGER2,Lucky for you - not for them,Senin için şanslı - onlar için değil,
,LUCKY RING,LUCKY RING,ŞANS YÜZÜĞÜ,
,MACE,MACE,GÜRZ,
,MACHETE,MACHETE,PALA,
,MAGICAL HERB,MAGICAL HERB,BÜYÜLÜ OT,
,MANASTONE BOW,MANASTONE BOW,MANA TAŞI YAY,
,MEAL,MEAL,ÖĞÜN,
,METALLIC WAND,METALLIC WAND,METALİK SİHİRLİ DEĞNEK,
,METALLIC WAND2,A static feeling runs through the pads of your paw,Patilerinden statik elektrik geçiyormuş gibi hissediyorsun,
,MIRROR SHIELD,MIRROR SHIELD,AYNA KALKAN,
,MOUSE BOW,MOUSE BOW,FARE YAY,
,Mug of Grape Juice,Mug of Grape Juice,Bardak dolusu Üzüm Suyu,
,MY FIRST WAND,MY FIRST WAND,İLK SİHİRLİ DEĞNEĞİM,
,MY FIRST WAND2,Teaches kids the basics of magic!,Çocuklara büyünün temellerini öğretir!,
,NECRONOMICON,NECRONOMICON,NEKRONOMİKON,
,NECRONOMICON2,The book is bound in fur!,Kitap kürkle kaplı,
,NEEDLER,NEEDLER,İĞNECİ,
,NINJA COSTUME,NINJA COSTUME,NİNJA KOSTÜMÜ,
,NUNCHUCKS,NUNCHUCKS,MINÇIKA,
,NUNCHUCKS2,Make sure you have space to use them!,Bunu kullanmak için yeterli boş yerin olduğundan emin ol!,
,OLD LOG,OLD LOG,ESKİ KÜTÜK,
,ORKSORK AX,ORKSORK AX,ORKSORK BALTA,
,ORKSORK AX2,The axe of an elder-god,Kadim bir tanrının baltası,
,PACIFIST'S RING,PACIFIST'S RING,PASİFİST YÜZÜĞÜ,
,PALADIN'S SWORD,PALADIN'S SWORD,PALADİN KILICI,
,PEARL,PEARL,İNCİ,
,PERIDOT,PERIDOT,PERIDOT,
,PHILOSOPHER'S STONE,PHILOSOPHER'S STONE,FELSEFE TAŞI,
,PICK AXE,PICK AXE,KAZMA,
,PIGGYBANK,PIGGYBANK,KUMBARA,
,PIGGYBANK2,Free money! And it smells like bacon!,Beleşten para! Üstelik et gibi kokuyor!,
,PLATE ARMOR,PLATE ARMOR,LEVHA ZIRH,
,POISON ARROW,POISON ARROW,ZEHİRLİ OK,
,POISON IVY,POISON IVY,ZEHİRLİ SARMAŞIK,
,POISON POTION,POISON POTION,ZEHİRLİ İKSİR,
,POISON WHETSTONE,POISON WHETSTONE,ZEHİRLİ BİLEĞİTAŞI,
,Pot of Plenty,Pot of Plenty,Bolluk Tenceresi,
,POTTED ALOE,POTTED ALOE,SAKSIDA ALOE,
,PRETTY ANKLET,PRETTY ANKLET,HALHAL,
,QUEEN CLEAVER,QUEEN CLEAVER,KRALİÇE SATIR BIÇAĞI,
,RAPIER,RAPIER,MEÇ,
,RAPIER2,Live life on the edge ,Hayatı doruklarında yaşa, WARNING: ENGLISH TEXT CHANGED #####################################################
,RARE HERB,RARE HERB,NADİR OT,
,RED HOODIE,RED HOODIE,KIRMIZI BAŞLIK,
,RED HOODIE2,A leftover from before Orderia?  The spiders that spun this thread must have been strange indeed!,Eski Orderia'dan bir artık?  Bu ipliği ören örümcekler gerçekten garip olmalı!,
,REGEN POTION,REGEN POTION,YENİLENME İKSİRİ,
,REGENERATIVE WHETSTONE,REGENERATIVE WHETSTONE,YENİLEYEN BİLEĞİTAŞI,
,RIGHT GAUNTLET,RIGHT GAUNTLET,ZIRHLI SAĞ ELDİVEN,
,RIGHT GLOVE,RIGHT GLOVE,SAĞ ELDİVEN,
,RING OF DOOM,RING OF DOOM,KIYAMET YÜZÜĞÜ,
,RING OF RAGE,RING OF RAGE,ÖFKE YÜZÜĞÜ,
,ROBOT TOY,ROBOT TOY,OYUNCAK ROBOT,
,ROBOT TOY2,I think it's broken!,Sanırım kırdın!,
,ROCKET,ROCKET,ROKET,
,ROGUE'S MASK,ROGUE'S MASK,SERSERİNİN MASKESİ,
,ROOF,ROOF,ÇATI,
,ROSE OF THORNS,ROSE OF THORNS,DİKENLİ GÜL,
,Rose of Thorns e1,Adds an additional spike for each Rose of Thorns in this row or column,Bu satır veya sütundaki her bir Dikenli Gül için ek olarak bir iğne ekler,
,ROSE OF THORNS2,"Every rose has its thorns, especially this one",Gülü seven dikenine katlanır,
,ROUGH BUCKLER,ROUGH BUCKLER,KABA KALKAN,
,RUBY,RUBY,YAKUT,
,SCIMITAR,SCIMITAR,PALA,
,SEASONING,SEASONING,ÇEŞNİ,
,SHIV,SHIV,HANÇER,
,SHORT ARROW,SHORT ARROW,KISA OK,
,SKULL WAND,SKULL WAND,KURUKAFA DEĞNEĞİ,
,SLATS SHIELD,SLATS SHIELD,SLATS SHIELD,
,SLIME SWORD,SLIME SWORD,SLIME KILICI,
,SMALL KEY,SMALL KEY,KÜÇÜK ANAHTAR,
,SMELT,SMELT,OSMERUS,
,SOLDIER'S BUCKLER,SOLDIER'S BUCKLER,ASKERİN KALKANI,
,SPAGHETTI,SPAGHETTI,SPAGETTİ,
,SPAGHETTI2,"spaghetti, spaghetti, my backpack is ready","Makarna, makarna işte çantam burada",
,SPEEDY LEAF,SPEEDY LEAF,UÇARI YAPRAK,
,SPIKED HELMET,SPIKED HELMET,DİKENLİ MİĞFER,
,SPIKED SCALE,SPIKED SCALE,DİKENLİ PUL,
,SPIKY CLUB,SPIKY CLUB,ÇİVİLİ SOPA,
,SPLINT,SPLINT,KIYMIK,
,STAR POTION,STAR POTION,YILDIZ İKSİRİ,
,STEAK,STEAK,BİFTEK,
,STEAK2,This steak is so rich. You can only eat half at a time,Bu biftek o kadar kocaman ki tek seferde sadece yarısını yiyebilirsin.,
,STEEL BOOTS,STEEL BOOTS,ÇELİK BOTLAR,
,TASTY FLY,TASTY FLY,LEZZETLİ SİNEK,
,TASTY FLY2,Rats don't eat flies,Fareler sinek yemez,
,TEA,TEA,ÇAY,
,TEA2,Proper. Dignified. Perfectly balanced,Düzgün. Onurlu. Mükemmel derecede dengede,
,TEDDY BEAR SWORD,TEDDY BEAR SWORD,OYUNCAK AYI KILICI,
,TEDDY BEAR SWORD2,It's not a weapon. But there is a brick in the stuffing,Bu bir silah değil. Ama içinde bir tuğla var,
,THREAD,THREAD,İPLİK,
,TILTED SWORD,TILTED SWORD,EĞİK KILIÇ,
,TOKEN OF ENERGY,TOKEN OF ENERGY,ENERJİ JETONU,
,TOOTH NECKLACE,TOOTH NECKLACE,DİŞ KOLYESİ,
,TOWER SHIELD,TOWER SHIELD,KULE TİPİ KALKAN,
,TUNIC,TUNIC,CEKET,
,VAMPIRE BLADE,VAMPIRE BLADE,VAMPİR KILICI,
,VAMPIRIC AXE,VAMPIRIC AXE,VAMPİRİK BALTA,
,VAMPIRIC CRYSTAL,VAMPIRIC CRYSTAL,VAMPİRİK KRİSTAL,
,VOLATILE POTION,VOLATILE POTION,UÇUCU İKSİR,
,WARM DRINK,WARM DRINK,ILIK İÇECEK,
,WARRIOR'S SPELLBOOK,WARRIOR'S SPELLBOOK,SAVAŞÇININ BÜYÜ KİTABI,
,WARRIOR'S SPELLBOOK2,For the warrior on the go!,Durmak bilmeyen savaşçılar için!,
,WATER FLASK,WATER FLASK,SU MATARASI,
,WHEEL,WHEEL,TEKERLEK,
,WHETSTONE,WHETSTONE,BİLEĞİTAŞI,
,WIZARD CAP,WIZARD CAP,BÜYÜCÜ ŞAPKASI,
,WIZARD STAFF,WIZARD STAFF,BÜYÜCÜ ASASI,
,WIZARD'S ROBE,WIZARD'S ROBE,BÜYÜCÜ CÜBBESİ,
