,m142,Adjacent weapons get /x weak this combat,Přilehlé zbraně získají /x k Slabosti tento souboj, WARNING: AUTO-TRANSLATION #####################################################
,m143,This item gets /x% bonus damage this turn,Tento předmět získá v tomto kole /x% bonusového poškození, WARNING: AUTO-TRANSLATION #####################################################
,m144,Redirects charge,Přesměruje náboj, WARNING: AUTO-TRANSLATION #####################################################
,m145,Reorganize your backpack in combat,Přeskládej svůj batoh v Souboji, WARNING: AUTO-TRANSLATION #####################################################
,m146,A new charge is created with 2 energy,Vytvoří se nový náboj s hodnotou 2 energie, WARNING: AUTO-TRANSLATION #####################################################
,m147,Each charge can only use this component /x times,Každý náboj může tuto komponentu použít pouze /x krát, WARNING: AUTO-TRANSLATION #####################################################
,m148,Charges must have traveled at least /x spaces,Náboj musí překročit alespoň /x polí, WARNING: AUTO-TRANSLATION #####################################################
,m149,Creates a charge with /x energy,Vytvoří náboj s hodnotou /x energie, WARNING: AUTO-TRANSLATION #####################################################
,m150,Creates two charges with /x energy,Vytvoří dva náboje s hodnotou /x energie, WARNING: AUTO-TRANSLATION #####################################################
,m151,"For each space the destroyed item occupied, this gets /x energy",Za každé místo obsazené zničeným předmětem získá tento předmět /x energie, WARNING: AUTO-TRANSLATION #####################################################
,m152a,The closest item [below] is pulled [up],Nejbližší předmět [pod] je vytažen [nahoru], WARNING: AUTO-TRANSLATION #####################################################
,m152b,The closest item [to the right] is pulled [left],Nejbližší předmět [napravo] je tažena [doleva], WARNING: AUTO-TRANSLATION #####################################################
,m152c,The closest item [to the left] is pulled [right],Nejbližší předmět [nalevo] je tažena [doprava], WARNING: AUTO-TRANSLATION #####################################################
,m152d,The closest item [above] is pulled [down],Nejbližší přědmět [nad] je stažena [dolů], WARNING: AUTO-TRANSLATION #####################################################
,m153,The adjacent item [above] is pushed [up],Přilehlý přědmět [nad] je posunut [nahoru], WARNING: AUTO-TRANSLATION #####################################################
,m154,The adjacent item [to the left] is pushed [left],Přilehlý přědmět [nalevo] je posunut [doleva], WARNING: AUTO-TRANSLATION #####################################################
,m155,The adjacent item [below] is pushed [down],Přilehlý přědmět [pod] je posunut [dolů], WARNING: AUTO-TRANSLATION #####################################################
,m156,The adjacent item [to the right] is pushed [right],Přilehlý přědmět [napravo] je posunuta [doprava], WARNING: AUTO-TRANSLATION #####################################################
,m157,Adjacent items are pushed away,Přilehlé předměty jsou odstrčeny, WARNING: AUTO-TRANSLATION #####################################################
,m158,This carving is discarded,Tato řezba je vyřazena, WARNING: AUTO-TRANSLATION #####################################################
,m159,/x to the energy cost for this turn,/x k nákladům na energii pro toto kolo, WARNING: AUTO-TRANSLATION #####################################################
,m160,Does damage equal to /x% of your current poison,Způsobuje poškození rovnající se /x% vašeho aktuálního jedu, WARNING: AUTO-TRANSLATION #####################################################
,m161,Adjacent carvings are discarded,Sousední řezby jsou vyřazeny, WARNING: AUTO-TRANSLATION #####################################################
,m162,Carvings behind are discarded,Řezbářské práce za nimi jsou vyřazeny, WARNING: AUTO-TRANSLATION #####################################################
,m163,All weapons become heavy,Všechny zbraně se stanou těžkými, WARNING: AUTO-TRANSLATION #####################################################
,m164,all wands get /x to mana cost,všechny hůlky dostanou /x k ceně many, WARNING: AUTO-TRANSLATION #####################################################
,m167,Adjacent wands get /x damage,Sousední hůlky získají /x poškození, WARNING: AUTO-TRANSLATION #####################################################
,m168,/y to mana cost of adjacent and diagonal wands,/y na manovou cenu sousedních a diagonálních hůlek, WARNING: AUTO-TRANSLATION #####################################################
,m169,/x to mana cost this turn,/x na manovou cenu toto kolo, WARNING: AUTO-TRANSLATION #####################################################
,m170,/x to the energy cost of all weapons and bows,/x k energetickým nákladům všech zbraní, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
directional,below,below,pod, WARNING: AUTO-TRANSLATION #####################################################
,above,above,nad, WARNING: AUTO-TRANSLATION #####################################################
,left,left,vlevo, WARNING: AUTO-TRANSLATION #####################################################
,right,right,vpravo, WARNING: AUTO-TRANSLATION #####################################################
modifier names,kill,kill,zabití,
,Near Consumable,Near Consumable,Blízko spotřebitelného předmětu, WARNING: AUTO-TRANSLATION #####################################################
,nearby accessory,nearby accessory,blízké příslušenství,
,open space,open space,volný prostor,
,empty space,empty space,prázné pole,
,space above,space above,místo nad,
,other helmet,other helmet,sekundární helma,
,connected manastone,connected manastone,připojené kameny many,
,other shoes,other shoes,sekundární boty,
,position,position,pozice,
,nearby structure,nearby structure,nearby structure,
,bronze plate,bronze plate,bronze plate,
,nearby weapon,nearby weapon,nearby weapon,
,forge,forge,forge,
,nearby fish,nearby fish,blízké ryby, WARNING: AUTO-TRANSLATION #####################################################
,Use,Use,použití, WARNING: AUTO-TRANSLATION #####################################################
,combats,combats,souboje, WARNING: AUTO-TRANSLATION #####################################################
,turns,turns,kola, WARNING: AUTO-TRANSLATION #####################################################
,nearby,nearby,poblíž, WARNING: AUTO-TRANSLATION #####################################################
items,ACIDIC POTION,ACIDIC POTION,KYSELINA SÝROVÁ,
,AMETHYST,AMETHYST,AMETYST,
,ANCIENT TOME,ANCIENT TOME,STAROVĚKÁ KNIHA,
,ANCIENT TOME2,Ancient spells are written in the margins of this recipe book,Starověká kouzla jsou napsána na okrajích této knihy receptů,
,ANGLER FISH,ANGLER FISH,MOŘSKÝ ĎAS,
,ARCHANGEL ARMOR,ARCHANGEL ARMOR,ARCHANDĚLOVA ZBROJ,
,ARCHANGEL Wings,ARCHANGEL Wings,ARCHANDĚLOVA KŘÍDLA,
,ARCHANGEL Wings e1,The item between the wings is used,Předmět mezi křídly je použit,
,ARCHANGEL Wings e2,The item between the wings is disabled for 1 turn,Předmět mezi křídly je vypnut na jedno kolo,
,ARCHANGEL Wings2,They have a mind of their own!,Mají svou vlastní mysl!,
,ARCHER'S WAND,ARCHER'S WAND,ARCHEROVA HŮLKA,
,ARCHER'S WAND2,Frog wizards created this item,Tento předmět by vytvořen žabími kouzelníky,
,ASSASSIN'S DAGGER,ASSASSIN'S DAGGER,VRAHOVA DÝKA,
,BALLOON,BALLOON,BALÓNEK,
,BANDAGES,BANDAGES,BANDÁŽE,
,Bashing Shield,Bashing Shield,Ostatý Štít,
,Bashing Shield e1,Does damage equal to your current block,Způsobí poškození rovno tvému bloku,
,BERSERKER'S CLUB,BERSERKER'S CLUB,ZUŘIVÝ KYJ,
,BESERKER'S RING,BERSERKER'S RING,ZUŘIVÝ PRSTEN, WARNING: ENGLISH TEXT CHANGED #####################################################
,BIG FIN,BIG FIN,MAGNAPINNA,
,BLADE SUMMONER,BLADE SUMMONER,VYVOLÁVAČ MEČU,
,BLUEFIN,BLUEFIN,TUŇÁK,
,BRAMBLE,BRAMBLE,OSTRUŽINA,
,BRAMBLE2,Poison oozes from these thick brambles,Z těchto hustých ostružin vytéká jed,
,Brass Knuckles,Brass Knuckles,MĚDĚNÉ BOXERKY,
,BRICK,BRICK,CIHLA,
,BRICKWALL,BRICKWALL,CIHELNÁ STĚNA,
,BROKEN RING,BROKEN RING,ROZBITÝ PRSTEN,
,BROKEN RING2,Ancient magicians found protection with this ring on hand,Starověcí kouzelníci se chráníli tímto prstenem,
,BRONZE BREASTPLATE,BRONZE BREASTPLATE,BRONZOVÁ ZBROJ,
,BRUTAL SPEAR,BRUTAL SPEAR,BRUTÁLNÍ OŠTĚP,
,BUBBLE,BUBBLE,BUBLINA,
,CACTUS,CACTUS,KAKTUS,
,CAP,CAP,ČEPICE,
,CAULDRON,CAULDRON,KOTEL,
,CAVE FISH,CAVE FISH,JESKYNNÍ RYBA,
,CAVE SHARK,CAVE SHARK,JESKYNNÍ ŽRALOK,
,CHAINMAIL,CHAINMAIL,KROUŽKOVÉ BRNĚNÍ,
,CHARMED BRACELET,CHARMED BRACELET,KOUZELNÝ NÁRAMEK,
,CHARMED BRACELET2,Exchange your lifeforce to remove a curse,Zaplaťtě svou životní sílou a odstraňte kletbu,
,CHEF'S HAT,CHEF'S HAT,ŠÉFKUCHAŘOVA ČEPICE,
,CITRINE,CITRINE,CITRÍN,
,CLEANSING BOMB,CLEANSING BOMB,ČISTÍCÍ BOMBA,
,CLEANSING POTION,CLEANSING POTION,ČISTÍCÍ LEKTVAR,
,CLEANSING RAG,CLEANSING RAG,ČISTÍCÍ HADR,
,CLEANSING WAND,CLEANSING WAND,ČISTÍCÍ HŮLKA,
,CLEANSING WAND2,I think this wand used to be a broom!,Myslím že tahle hůlka bývala koště,Cleaver is already indicated by the type
,CLUB,CLUB,KYJ,
,COAL,COAL,UHLÍ,
,COMPOSITE BOW,COMPOSITE BOW,KOMPOZITNÍ LUK,
,COMPOSITE BOW2,For the smallest of rodents,Pro nejmenší hlodavce,
,CONDUIT,CONDUIT,OBVOD,
,COOL DRINK,COOL DRINK,LEDOVÝ NÁPOJ,
,CRIMSON ENERGY,CRIMSON ENERGY,KARMÍNOVÁ ENERGIE,
,CROOKED ARROW,CROOKED ARROW,OHNUTÝ ŠÍP,
,CROSSBOW,CROSSBOW,KUŠE,
,CROSSBOW2,squirrels prefer the light weight of crossbows,veverky preferují lehkost kuší,
,CURSED BLADE,CURSED BLADE,PROKLETÝ MEČ,
,CURSED BLADE2,Many have tried to wield this sword - none have succeeded,Mnozí se pokusili ohánět se tímto mečem - žádný neuspěl,
,CURSED SHIV,CURSED SHIV,PROKLETÁ DÝKA,
,CURSED SHIV2,Unspeakably cursed,Nepopsatelně prokletá,
,CURSED WHETSTONE,CURSED WHETSTONE,PROKLETÝ BROUSEK,
,DAGGER,DAGGER,DÝKA,
,DAMAGED KNIFE,DAMAGED KNIFE,POŠKOZENÝ NŮŽ,
,DARK HEADBAND,DARK HEADBAND,TEMNÁ ČELENKA,
,DARK WHETSTONE,DARK WHETSTONE,TEMNÝ BROUSEK,
,DART,DART,ŠIPKA,
,DEBUFF POTION,DEBUFF POTION,LEKTVAR OSLABENÍ,
,DIAMOND,DIAMOND,DIAMANT,
,DISGUSTING FOOD,DISGUSTING FOOD,NECHUTNÉ JÍDLO,
,DODGE POTION,DODGE POTION,LEKTVAR ÚHYBU,
,DORU,DORU,DORU,
,DORU2,Wait until the time is right,Vyčkej než je pravý čas,
,DOUBLE HALBERD,DOUBLE HALBERD,DVOJITÁ HALAPARTNA,
,DOUBLE POISON POTION,DOUBLE POISON POTION,LEKTVAR DVOJITÉHO JEDU,
,DRAGONFLY,DRAGONFLY,VÁŽKA,
,DUCT TAPE,DUCT TAPE,LEPÍCÍ PÁSKA,
,DUELING SWORD,DUELING SWORD,MEČ PRO DUELY,
,EARTHSTONE BLADE,EARTHSTONE BLADE,MEČ ZE ZEMĚ,
,ELECTRIC ARROW,ELECTRIC ARROW,ELEKTRICKÝ ŠÍP,
,ELECTRIC STONE,ELECTRIC STONE,ELEKTRICKÝ KÁMEN,
,ELECTRIC WAND,ELECTRIC WAND,ELEKTRICKÁ HŮLKA,
,EMERALD,EMERALD,EMERALD,
,EMERALD BRACELET,EMERALD BRACELET,EMERALDOVÝ NÁRAMEK,
,EMPTY CUP,EMPTY CUP,PRÁZDNÝ KELÍMEK,
,ETHEREAL STAFF,ETHEREAL STAFF,VĚČNÁ HŮL,
,ETHEREAL WAND,ETHEREAL WAND,VĚČNÁ HŮLKA,
,ETHEREAL WAND2,A wand capable of summoning energy from beyond our realm,Hůlka schopná přivolat energii z jiné dimenze,
,ETHEREAL WHETSTONE,ETHEREAL WHETSTONE,VĚČNÝ BROUSEK,
,EXPERT BOW,EXPERT BOW,LUK EXPERTA,
,EXPLOSIVE ARROW,EXPLOSIVE ARROW,VÝBUŠNÝ ŠÍP,
,FEATHER CAP,FEATHER CAP,PÉROVÁ ČEPICE,
,FISH SWORD,FISH SWORD,RYBÍ MEČ,
,FISH SWORD2,"This thing does not smell good. Seriously, wow.",Vážně nevoní hezky. Wow.,This thing does not smell good. Seriously WARNING: ENGLISH TEXT CHANGED #####################################################
,FISHING HOOK,FISHING HOOK,RYBÁŘSKÝ HÁK,
,FISHING HOOK2,Fishing while you work!,Výprava velrybářská k břehům Grónska...,
,FLOWER,FLOWER,KVĚTINA,
,FROTHY DRINK,FROTHY DRINK,PĚNĚNÝ NÁPOJ,
,GEMSTONE HEART,GEMSTONE HEART,SRDCE Z DRAHOKAMU,
,GLITCHED POTION,GLITCHED POTION,L3K7V4R,
,GLOVE OF KNIVES,GLOVE OF KNIVES,RUKAVICE NOŽŮ,
,GLOVE OF KNIVES2,Try it on for size,Vyzkoušejte si velikost,
,GOLD CLEAVER,GOLD CLEAVER,ZLATÝ SEKÁČEK,
,GOLDEN BOW,GOLDEN BOW,ZLATÝ LUK,
,GOLDEN BOW2,Due to their small sizes squirrels and mice often opt for archery rather than brute strength,Kvůli jejich malým rozměrům se veverky a myši často rozhodnou pro lukostřelbu spíše než pro hrubou sílu,
,GOLDEN SHIV,GOLDEN SHIV,ZLATÁ DÝKA,
,GOLDEN SHIV2,We've been turning blood to gold for centuries!,Po staletí měníme krev ve zlato!,
,GOLDEN WHETSTONE,GOLDEN WHETSTONE,ZLATÝ BROUSEK,
,GUARDIAN RING,GUARDIAN RING,STRÁŽCŮV PRSTEN,
,GUARDING BAND,GUARDING BAND,STRÁŽCŮV ŘEMEN,
,GUPPY,GUPPY,ŽIVORODKA,
,HATCHET,HATCHET,SEKERA,
,HAWKEYE'S BOW,HAWKEYE'S BOW,HAWKEYŮV LUK,
,HAWKEYE'S BOW2,One of the greatest archers in the ranks of the patrol was Hawkeye Mirabelle. She once shot down two hawks while hanging upside down from a tree,Jeden z nejlepších lukostřelců v řadách Hlídky byla Hawkeye Mirabelle. Jednou sestřelila dva jestřáby když visela hlavou dolů ze stromu,když visela hlavou dolů ze stromu
,HEART RING,HEART RING,SRDCOVÝ PRSTEN,
,HEAVY BLADE,HEAVY BLADE,TĚŽKÝ MEČ,
,HERB,HERB,BYLINA,
,HERCULE PAVISE,HERCULE PAVISE,ŠTÍT GENTLEMANŮ,
,HERCULE PAVISE2,The Buckler did it!,Jen pravý gentleman ho ocení!,
,HONEYSUCKLE,HONEYSUCKLE,ZIMOLEZ,
,IRON HELMET,IRON HELMET,ŽELEZNÁ HELMA,
,JACK CLEAVER,JACK CLEAVER,MŮŽNÝ SEKÁČEK,
,JADE AXE,JADE AXE,NEFRITOVÁ SEKERA,
,JAGGED BLADE,JAGGED BLADE,ZUBATÝ MEČ,
,KEG,KEG,SOUDEK,
,KEY SWORD,KEY SWORD,KLÍČOVÝ MEČ,
,KEY SWORD2,Unlocks your potential as a warrior!,Odemkni svůj potenciál!,
,KING CLEAVER,KING CLEAVER,KRÁLŮV SEKÁČEK,
,KNIGHT'S ARMOR,KNIGHT'S ARMOR,RYTÍŘOVA ZBROJ,
,KNIGHT'S SHIELD,KNIGHT'S SHIELD,RYTÍŘŮV ŠTÍT,
,LARGE HEART RING,LARGE HEART RING,VELKÝ SRDCOVÝ PRSTEN,
,LEATHER BOOTS,LEATHER BOOTS,KOŽENÉ BOTY,
,LEATHER CAP,LEATHER CAP,KOŽENÁ ČEPICE,
,LEFT GAUNTLET,LEFT GAUNTLET,LEVÁ ŽELEZNÁ RUKAVICE,
,LEFT GLOVE,LEFT GLOVE,LEVÁ RUKAVICE,
,LETTER,LETTER,DOPIS,
,LIGHTNING,LIGHTNING,BLESK,
,LI'L BUCKLER,LI'L BUCKLER,MALLÝ PUKLÍŘ,
,LI'L BUCKLER2,A little shield with sass and pep!,Roztomilý štíteček!,
,LIQUID ARMOR,LIQUID ARMOR,TEKUTÉ BRNĚNÍ,
,LIQUID LUCK,LIQUID LUCK,TEKUTÉ ŠTĚSTÍ,
,LIZARD KING SWORD,LIZARD KING SWORD,MEČ JEŠTĚŘÍHO KRÁLE,
,LONGBOW,LONGBOW,DLOUHÝ LUK,
,LUCKY Shiv,LUCKY Shiv,LUCKY Shiv, WARNING: AUTO-TRANSLATION #####################################################
,LUCKY DAGGER2,Lucky for you - not for them,Šťastná pro tebe - ne pro ně,
,LUCKY RING,LUCKY RING,ŠŤASTNÝ PŘEDMĚT,
,MACE,MACE,PALICE,
,MACHETE,MACHETE,MAČETA,
,MAGICAL HERB,MAGICAL HERB,MAGICKÁ BYLINA,
,MANASTONE BOW,MANASTONE BOW,LUK S KAMENEM MANY,
,MEAL,MEAL,JÍDLO,
,METALLIC WAND,METALLIC WAND,ŽELEZNÁ HŮLKA,
,METALLIC WAND2,A static feeling runs through the pads of your paw,Je dost studená. Chtělo by to rukavice,chtělo by to rukavice
,MIRROR SHIELD,MIRROR SHIELD,ZRCADLOVÝ ŠTÍT,
,MOUSE BOW,MOUSE BOW,MYŠÍ LUK,
,Mug of Grape Juice,Mug of Grape Juice,Hrnek hroznové šťávy, WARNING: AUTO-TRANSLATION #####################################################
,MY FIRST WAND,MY FIRST WAND,MOJE PRVNÍ HŮLKA,
,MY FIRST WAND2,Teaches kids the basics of magic!,Učí děti základy magie!,
,NECRONOMICON,NECRONOMICON,NEKRONOMIKON,
,NECRONOMICON2,The book is bound in fur!,Kniha vázaná kožešinou!,
,NEEDLER,NEEDLER,JEHLIČKA,
,NINJA COSTUME,NINJA COSTUME,NINJA KOSTÝM,
,NUNCHUCKS,NUNCHUCKS,NUNČAKY,
,NUNCHUCKS2,Make sure you have space to use them!,Ujisti se že máš kolem místo než se začneš ohánět!,než se začneš ohánět!
,OLD LOG,OLD LOG,STARÁ KLÁDA,
,ORKSORK AX,ORKSORK AX,ORKSORK AX,
,ORKSORK AX2,The axe of an elder-god,Sekera nejstaršího boha,
,PACIFIST'S RING,PACIFIST'S RING,PRSTEN PACIFISTY,
,PALADIN'S SWORD,PALADIN'S SWORD,PALADINŮV MEČ,
,PEARL,PEARL,PERLA,
,PERIDOT,PERIDOT,OLIVÍN,
,PHILOSOPHER'S STONE,PHILOSOPHER'S STONE,KÁMEN MUDRCŮ,
,PICK AXE,PICK AXE,KRUMPÁČ,
,PIGGYBANK,PIGGYBANK,KASIČKA,
,PIGGYBANK2,Free money! And it smells like bacon!,Peníze zdarma! A voní jako slanina!,
,PLATE ARMOR,PLATE ARMOR,PLÁTĚNÁ ZBROJ,
,POISON ARROW,POISON ARROW,OTRÁVENÝ ŠÍP,
,POISON IVY,POISON IVY,BŘEČŤAN,
,POISON POTION,POISON POTION,OTRÁVENÝ LEKTVAR,
,POISON WHETSTONE,POISON WHETSTONE,OTRÁVENÝ BROUSEK,
,Pot of Plenty,Pot of Plenty,HRNEC HOJNOSTI, WARNING: AUTO-TRANSLATION #####################################################
,POTTED ALOE,POTTED ALOE,ALOE VERA,
,PRETTY ANKLET,PRETTY ANKLET,PĚKNÝ KOTLÍK,
,QUEEN CLEAVER,QUEEN CLEAVER,KRÁLOVNIN SEKÁČEK,
,RAPIER,RAPIER,RAPÍR,
,RAPIER2,Live life on the edge ,Žij život na hraně, WARNING: ENGLISH TEXT CHANGED #####################################################
,RARE HERB,RARE HERB,VZÁCNÁ BYLINA,
,RED HOODIE,RED HOODIE,ČERVENÁ MIKINA,
,RED HOODIE2,A leftover from before Orderia?  The spiders that spun this thread must have been strange indeed!,Zbytek z doby před Orderií? Pavouci kteří spřádali toto vlákno museli být hodně jiní!,kteří spřádali toto vlákno
,REGEN POTION,REGEN POTION,LEKTVAR REGENERACE,
,REGENERATIVE WHETSTONE,REGENERATIVE WHETSTONE,REGENERUJÍCÍ BROUSEK,
,RIGHT GAUNTLET,RIGHT GAUNTLET,PRAVÁ ŽELEZNÁ RUKAVICE,
,RIGHT GLOVE,RIGHT GLOVE,PRAVÁ RUKAVICE,
,RING OF DOOM,RING OF DOOM,PRSTEN ZKÁZY,
,RING OF RAGE,RING OF RAGE,PRSTEN HNĚVU,
,ROBOT TOY,ROBOT TOY,HRAČKA ROBOTA,
,ROBOT TOY2,I think it's broken!,Myslím že je rozbitá!,
,ROCKET,ROCKET,RAKETA,
,ROGUE'S MASK,ROGUE'S MASK,DAREBÁKOVA MASKA,
,ROOF,ROOF,STŘECHA,
,ROSE OF THORNS,ROSE OF THORNS,TRNITÁ RŮŽE,
,Rose of Thorns e1,Adds an additional spike for each Rose of Thorns in this row or column,Přidá Ostny navíc za každou Trnitou Růži v téhle řadě a sloupci, WARNING: AUTO-TRANSLATION #####################################################
,ROSE OF THORNS2,"Every rose has its thorns, especially this one",Každá růže má své trní. Zvláště tahle,Každá růže má své trní WARNING: ENGLISH TEXT CHANGED #####################################################
,ROUGH BUCKLER,ROUGH BUCKLER,HRUBÝ PUKLÍŘ,
,RUBY,RUBY,RUBÍN,
,SCIMITAR,SCIMITAR,TURECKÁ ŠAVLE,
,SEASONING,SEASONING,KOŘENÍ,
,SHIV,SHIV,NŮŽ,
,SHORT ARROW,SHORT ARROW,KRÁTKÝ ŠÍP,
,SKULL WAND,SKULL WAND,HŮLKA S LEBKOU,
,SLATS SHIELD,SLATS SHIELD,LAŤOVÝ ŠTÍT,
,SLIME SWORD,SLIME SWORD,SLIZOVÝ MEČ,
,SMALL KEY,SMALL KEY,MALÝ KLÍČ,
,SMELT,SMELT,KORUŠKA,
,SOLDIER'S BUCKLER,SOLDIER'S BUCKLER,VOJÁKŮV PUKLÍŘ,
,SPAGHETTI,SPAGHETTI,ŠPAGETY,
,SPAGHETTI2,"spaghetti, spaghetti, my backpack is ready",Italské myši můžou závidět,my backpack is ready WARNING: ENGLISH TEXT CHANGED #####################################################
,SPEEDY LEAF,SPEEDY LEAF,RYCHLÝ LIST,
,SPIKED HELMET,SPIKED HELMET,TRNITÁ HELMA,
,SPIKED SCALE,SPIKED SCALE,TRNITÁ VÁHA,
,SPIKY CLUB,SPIKY CLUB,TRNITÝ KYJ,
,SPLINT,SPLINT,DLAHA,
,STAR POTION,STAR POTION,HVĚZDNÝ LEKTVAR,
,STEAK,STEAK,STEJK,
,STEAK2,This steak is so rich. You can only eat half at a time,Tento stejk je tak dobrý že můžeš sníst jen polovinu najednou,že můžete jíst jen polovinu najednou
,STEEL BOOTS,STEEL BOOTS,ŽELEZNÉ BOTY,
,TASTY FLY,TASTY FLY,LAHODNÁ MOUCHA,
,TASTY FLY2,Rats don't eat flies,Krysy nejedí mouchy,
,TEA,TEA,ČAJ,
,TEA2,Proper. Dignified. Perfectly balanced,Správný. Důstojný. Dokonale vyvážený.,
,TEDDY BEAR SWORD,TEDDY BEAR SWORD,PLYŠOVÝ MEČ,
,TEDDY BEAR SWORD2,It's not a weapon. But there is a brick in the stuffing,It's not a weapon. But there is a brick in the stuffing,
,THREAD,THREAD,VLÁKNO,
,TILTED SWORD,TILTED SWORD,NAKLONĚNÝ MEČ,
,TOKEN OF ENERGY,TOKEN OF ENERGY,ČISTÁ ENERGIE,
,TOOTH NECKLACE,TOOTH NECKLACE,NÁHRDELNÍK ZUBŮ,
,TOWER SHIELD,TOWER SHIELD,VĚŽOVÝ ŠTÍT,
,TUNIC,TUNIC,TUNIKA,
,VAMPIRE BLADE,VAMPIRE BLADE,UPÍŘÍ MEČ,
,VAMPIRIC AXE,VAMPIRIC AXE,UPÍŘÍ SEKERA,
,VAMPIRIC CRYSTAL,VAMPIRIC CRYSTAL,UPÍŘÍ KRYSTAL,
,VOLATILE POTION,VOLATILE POTION,NESTÁLÝ LEKTVAR,
,WARM DRINK,WARM DRINK,TEPLÝ NÁPOJ,
,WARRIOR'S SPELLBOOK,WARRIOR'S SPELLBOOK,VÁLEČNNÍKOVA KNIHA KOUZEL,
,WARRIOR'S SPELLBOOK2,For the warrior on the go!,Pro válečníky na cestách!,
,WATER FLASK,WATER FLASK,BAŇKA NA VODU,
,WHEEL,WHEEL,KOLO,
,WHETSTONE,WHETSTONE,BROUSEK,
,WIZARD CAP,WIZARD CAP,KOUZELNÍKOVA ČEPICE,
,WIZARD STAFF,WIZARD STAFF,KOUZELNÍKOVA HŮLKA,
,WIZARD'S ROBE,WIZARD'S ROBE,KOUZELNÍKOVA RÓBA,
,WOODEN SWORD,WOODEN SWORD,DŘEVĚNÝ MEČ,
,Yellow Rose,Yellow Rose,ŽLUTÁ RŮŽE, WARNING: AUTO-TRANSLATION #####################################################
,Yellow Rose2,Symbolizes friendship. It's still thorny though.,Symbolizuje přátelství. Ale i to má trny., WARNING: AUTO-TRANSLATION #####################################################
,Whittling Knife,Whittling Knife,VYŘEZÁVACÍ NŮŽ, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Sap,Dreaming Sap,SNÍCÍ MÍZA, WARNING: AUTO-TRANSLATION #####################################################
,Flower Pot,Flower Pot,KVĚTINÁČ, WARNING: AUTO-TRANSLATION #####################################################
,Carving's Edge,Carving's Edge,HRANA ŘEZBY, WARNING: AUTO-TRANSLATION #####################################################
,Pot Carving,Pot Carving,ŘEZBA HRNCE, WARNING: AUTO-TRANSLATION #####################################################
,Cherry Bomb,Cherry Bomb,TŘEŠŇOVÁ BOMBA, WARNING: AUTO-TRANSLATION #####################################################
,Energy Carving,Energy Carving,ŘEZBA ENERGIE, WARNING: AUTO-TRANSLATION #####################################################
,Mana Sap,Mana Sap,MÍZA MANY, WARNING: AUTO-TRANSLATION #####################################################
,Mossy Carving,Mossy Carving,MECHOVÁ ŘEZBA, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Buckler,Dreaming Buckler,SNÍCÍ PUKLÍŘ, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Buckler2,"""Far out!""","""Daleko!""", WARNING: AUTO-TRANSLATION #####################################################
,Brothers Bow,Brothers Bow,BRATRŮV LUK, WARNING: AUTO-TRANSLATION #####################################################
,Crown of Roots,Crown of Roots,KORUNA Z KOŘENŮ, WARNING: AUTO-TRANSLATION #####################################################
,Hero Carving,Hero Carving,HRDINSKÁ ŘEZBA, WARNING: AUTO-TRANSLATION #####################################################
,Survival Guide,Survival Guide,PRŮVODCE PRO PŘEŽITÍ, WARNING: AUTO-TRANSLATION #####################################################
,Sharp Branch,Sharp Branch,OSTRÁ VĚTEV, WARNING: AUTO-TRANSLATION #####################################################
,Carved Blade,Carved Blade,VYŘEZANÝ MEČ, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Sword,Dreaming Sword,SNOVÝ MEČ, WARNING: AUTO-TRANSLATION #####################################################
,Illusory Blade,Illusory Blade,IMAGINÁRNÍ MEČ, WARNING: AUTO-TRANSLATION #####################################################
,Illusory Duct Tape,Illusory Duct Tape,IMAGINÁRNÍ LEPÍCÍ PÁSKA, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Ring,Dreaming Ring,SNÍCÍ PRSTEN, WARNING: AUTO-TRANSLATION #####################################################
,Overgrown Arrow,Overgrown Arrow,ZAROSTLÝ ŠÍP, WARNING: AUTO-TRANSLATION #####################################################
,Wooden Shiv,Wooden Shiv,DŘEVĚNÝ DÝKA, WARNING: AUTO-TRANSLATION #####################################################
,Wooden Buckler,Wooden Buckler,DŘEVĚNÝ PUKLÍŘ, WARNING: AUTO-TRANSLATION #####################################################
,Belt of Dreams,Belt of Dreams,PÁS SNŮ, WARNING: AUTO-TRANSLATION #####################################################
,Fuel Pellet,Fuel Pellet,PALIVOVÉ KULIČKY, WARNING: AUTO-TRANSLATION #####################################################
,Tree Sword,Tree Sword,STROMOVÝ MEČ, WARNING: AUTO-TRANSLATION #####################################################
,Poison Carving,Poison Carving,ŽEZBA JEDU, WARNING: AUTO-TRANSLATION #####################################################
,Energy Fish,Energy Fish,ENERGETICKÁ RYBA, WARNING: AUTO-TRANSLATION #####################################################
,Flowering Cleaver,Flowering Cleaver,KVETOUCÍ SEKÁČEK, WARNING: AUTO-TRANSLATION #####################################################
,Frog Magician Boots,Frog Magician Boots,ŽABÍ KOUZELNICKÉ BOTY, WARNING: AUTO-TRANSLATION #####################################################
,Saw Mill,Saw Mill,PILA, WARNING: AUTO-TRANSLATION #####################################################
