,m124,Adds /x block for each carving played this combat,Voegt /x blokkade toe voor elk snijwekr dat in dit gevecht is gespeeld, WARNING: AUTO-TRANSLATION #####################################################
,m125,Arrows behind get /x% bonus damage this turn,Pijlen hierachter krijgen /x% bonusschade deze beurt, WARNING: AUTO-TRANSLATION #####################################################
,m126,Adjacent fish are destroyed,Aangrenzende vissen worden vernietigd, WARNING: AUTO-TRANSLATION #####################################################
,m127,For each manastone above this,Voor elke mana steen erboven, WARNING: AUTO-TRANSLATION #####################################################
,m128,Adds /x gold for each space the destroyed item occupied,Voegt /x goud toe voor elk vak dat het vernietigde voorwerp innam, WARNING: AUTO-TRANSLATION #####################################################
,m129,This item gets /x to all status effects,Dit voorwerp geeft /x aan alle statuseffecten, WARNING: AUTO-TRANSLATION #####################################################
,m130,All connected weapons get /x% bonus damage this turn,Alle verbonden wapens krijgen deze beurt /x% bonusschade, WARNING: AUTO-TRANSLATION #####################################################
,m131,The weapon behind gets /x damage this turn,Het wapen hierachter krijgt /x schade deze beurt, WARNING: AUTO-TRANSLATION #####################################################
,m132,The item [to the left] is destroyed,Het item [naar links] wordt vernietigd, WARNING: AUTO-TRANSLATION #####################################################
,m133,The item [above] is destroyed,Het item [naar boven] is vernietigd, WARNING: AUTO-TRANSLATION #####################################################
,m134,The item [to the right] is destroyed,Het item [naar rechts] is vernietigd, WARNING: AUTO-TRANSLATION #####################################################
,m135,The item [below] is destroyed,Het item [naar beneden] is vernietigd, WARNING: AUTO-TRANSLATION #####################################################
,m132b,The adjacent item [to the left] is destroyed,Het aangrenzende voorwerp [naar links] wordt vernietigd, WARNING: AUTO-TRANSLATION #####################################################
,m133b,The adjacent item [above] is destroyed,Het aangrenzende voorwerp [naar boven] wordt vernietigd, WARNING: AUTO-TRANSLATION #####################################################
,m134b,The adjacent item [to the right] is destroyed,Het aangrenzende voorwerp [naar rechts] wordt vernietigd, WARNING: AUTO-TRANSLATION #####################################################
,m135b,The adjacent item [below] is destroyed,Het aangrenzende voorwerp [naar onder] wordt vernietigd, WARNING: AUTO-TRANSLATION #####################################################
,m136,"For each space the destroyed item occupied, this gets /x damage","Voor elk vak dat het vernietigde item innam, krijgt dit /x schade", WARNING: AUTO-TRANSLATION #####################################################
,m137,Decreases the cost of all adjacent weapons to 0 energy,Verlaagt de kosten van aangrenzende wapens naar 0 energie, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,m138,This item is refreshed and can be used again this turn,Dit voorwerp is vernieuwd en kan deze beurt opnieuw gebruikt worden, WARNING: AUTO-TRANSLATION #####################################################
,m139,Adjacent weapons get /x to their energy cost this combat (minimum of 1),Aangrenzende wapens krijgen /x toegevoegt aan hun energiekosten voor dit gevecht (minimaal 1), WARNING: AUTO-TRANSLATION #####################################################
,m140,Adjacent weapons get /x burn,Aangrenzende wapens krijgen /x brandschade, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,m141,Weapons along a diagonal line get /x damage,Wapens langs een diagonale lijn krijgen /x schade, WARNING: AUTO-TRANSLATION #####################################################
,m142,Adjacent weapons get /x weak this combat,Aangrenzende wapens krijgen /x zwakte dit gevecht, WARNING: AUTO-TRANSLATION #####################################################
,m143,This item gets /x% bonus damage this turn,Dit voorwerp krijgt deze beurt /x% bonusschade, WARNING: AUTO-TRANSLATION #####################################################
,m144,Redirects charge,Leid lading om, WARNING: AUTO-TRANSLATION #####################################################
,m145,Reorganize your backpack in combat,Reorganiseer je rugzak in gevecht, WARNING: AUTO-TRANSLATION #####################################################
,m146,A new charge is created with 2 energy,Een nieuwe lading wordt gemaakt met 2 energie, WARNING: AUTO-TRANSLATION #####################################################
,m147,Each charge can only use this component /x times,Elke lading kan dit onderdeel maar /x keer gebruiken, WARNING: AUTO-TRANSLATION #####################################################
,m148,Charges must have traveled at least /x spaces,Ladingen moeten minimaal /x vakken hebben gereisd, WARNING: AUTO-TRANSLATION #####################################################
,m149,Creates a charge with /x energy,Maakt een lading met /x energie, WARNING: AUTO-TRANSLATION #####################################################
,m150,Creates two charges with /x energy,Maakt twee ladingen met /x energie, WARNING: AUTO-TRANSLATION #####################################################
,m151,"For each space the destroyed item occupied, this gets /x energy","Voor elk vak dat het vernietigde item innam, krijgt dit /x energie", WARNING: AUTO-TRANSLATION #####################################################
,m152a,The closest item [below] is pulled [up],Het dichtstbijzijnste voorwerp [naar beneden] wordt [omhoog] getrokken, WARNING: AUTO-TRANSLATION #####################################################
,m152b,The closest item [to the right] is pulled [left],Het dichtstbijzijnste voorwerp [naar rechts] wordt [naar links] getrokken, WARNING: AUTO-TRANSLATION #####################################################
,m152c,The closest item [to the left] is pulled [right],Het dichtstbijzijnste voorwerp [naar links] wordt [naar rechts] getrokken, WARNING: AUTO-TRANSLATION #####################################################
,m152d,The closest item [above] is pulled [down],Het dichtstbijzijnste voorwerp [naar boven] wordt [omlaag] getrokken, WARNING: AUTO-TRANSLATION #####################################################
,m153,The adjacent item [above] is pushed [up],Het aangrenzende voorwerp [naar boven] wordt [omhoog] geduwd, WARNING: AUTO-TRANSLATION #####################################################
,m154,The adjacent item [to the left] is pushed [left],Het aangrenzende voorwerp [naar links] wordt [naar links] geduwd, WARNING: AUTO-TRANSLATION #####################################################
,m155,The adjacent item [below] is pushed [down],Het aangrenzende voorwerp [naar onder] wordt [omlaag] geduwd, WARNING: AUTO-TRANSLATION #####################################################
,m156,The adjacent item [to the right] is pushed [right],Het aangrenzende voorwerp [naar rechts] wordt [naar rechts] geduwd, WARNING: AUTO-TRANSLATION #####################################################
,m157,Adjacent items are pushed away,Aangrenzende voorwerpen worden weggeduwd, WARNING: AUTO-TRANSLATION #####################################################
,m158,This carving is discarded,Dit snijwerk wordt weggegooid, WARNING: AUTO-TRANSLATION #####################################################
,m159,/x to the energy cost for this turn,/x naar de energiekosten voor deze beurt, WARNING: AUTO-TRANSLATION #####################################################
,m160,Does damage equal to /x% of your current poison,Doet schade gelijk aan /x% van je huidige gif, WARNING: AUTO-TRANSLATION #####################################################
,m161,Adjacent carvings are discarded,Aangrenzende snijwerken worden weggegooid, WARNING: AUTO-TRANSLATION #####################################################
,m162,Carvings behind are discarded,Snijwerken hierachter worden weggegooid, WARNING: AUTO-TRANSLATION #####################################################
,m163,All weapons become heavy,Alle wapens worden zwaar, WARNING: AUTO-TRANSLATION #####################################################
,m164,all wands get /x to mana cost,alle toverstokken krijgen /x naar manakosten, WARNING: AUTO-TRANSLATION #####################################################
,m167,Adjacent wands get /x damage,Aangrenzende toverstokken krijgen /x schade, WARNING: AUTO-TRANSLATION #####################################################
,m168,/y to mana cost of adjacent and diagonal wands,/y naar manakosten van aangrenzende en diagonale toverstokken, WARNING: AUTO-TRANSLATION #####################################################
,m169,/x to mana cost this turn,/x naar manakosten voor deze beurt, WARNING: AUTO-TRANSLATION #####################################################
,m170,/x to the energy cost of all weapons and bows,/x naar de energiekosten van alle wapens, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
directional,below,below,naar onder, WARNING: AUTO-TRANSLATION #####################################################
,above,above,naar boven, WARNING: AUTO-TRANSLATION #####################################################
,left,left,naar links, WARNING: AUTO-TRANSLATION #####################################################
,right,right,naar rechts, WARNING: AUTO-TRANSLATION #####################################################
modifier names,kill,kill,Dood,
,Near Consumable,Near Consumable,In de buurt van gebruiksvoorwerpen, WARNING: AUTO-TRANSLATION #####################################################
,nearby accessory,nearby accessory,dichtbijzijnde accessoire,
,open space,open space,open vak,
,empty space,empty space,leeg vak,
,space above,space above,ruimte erboven,
,other helmet,other helmet,andere helm,
,connected manastone,connected manastone,verbonden mana steen,
,other shoes,other shoes,andere schoenen,
,position,position,positie,
,nearby structure,nearby structure,dichtbijzijnde structuur,
,bronze plate,bronze plate,bronzen plaat,
,nearby weapon,nearby weapon,dichtbijzijnd wapen,
,forge,forge,smederij, WARNING: AUTO-TRANSLATION #####################################################
,nearby fish,nearby fish,dichtbijzijnde vis, WARNING: AUTO-TRANSLATION #####################################################
,Use,Use,Gebruik, WARNING: AUTO-TRANSLATION #####################################################
,combats,combats,gevechten, WARNING: AUTO-TRANSLATION #####################################################
,turns,turns,beurten, WARNING: AUTO-TRANSLATION #####################################################
,nearby,nearby,dichtbij, WARNING: AUTO-TRANSLATION #####################################################
items,ACIDIC POTION,ACIDIC POTION,ZUUR DRANKJE,
,AMETHYST,AMETHYST,AMETHIST,
,ANCIENT TOME,ANCIENT TOME,OEROUD BOEK,
,ANCIENT TOME2,Ancient spells are written in the margins of this recipe book,Oeroude spreuken staan geschreven in de zijlijn van dit receptenboek,
,ANGLER FISH,ANGLER FISH,ZEEDUIVEL,
,ARCHANGEL ARMOR,ARCHANGEL ARMOR,AARTSENGEL HARNAS,
,ARCHANGEL Wings,ARCHANGEL Wings,AARTSENGEL Vleugels, WARNING: AUTO-TRANSLATION #####################################################
,ARCHANGEL Wings e1,The item between the wings is used,Het voorwerp tussen de vleugels wordt gebruikt, WARNING: AUTO-TRANSLATION #####################################################
,ARCHANGEL Wings e2,The item between the wings is disabled for 1 turn,Het voorwerp tussen de vleugels is 1 beurt uitgeschakeld, WARNING: AUTO-TRANSLATION #####################################################
,ARCHANGEL Wings2,They have a mind of their own!,Ze hebben een eigen wil!, WARNING: AUTO-TRANSLATION #####################################################
,ARCHER'S WAND,ARCHER'S WAND,BOOGSCHUTTERS TOVERSTOK,
,ARCHER'S WAND2,Frog wizards created this item,Kikkermagiërs hebben dit voorwerp gecreëerd,
,ASSASSIN'S DAGGER,ASSASSIN'S DAGGER,SLUIPMOORDENAARS MES,
,BALLOON,BALLOON,BALLON,
,BANDAGES,BANDAGES,VERBAND,
,Bashing Shield,Bashing Shield,Ramschild,
,Bashing Shield e1,Does damage equal to your current block,Doet schade gelijk aan je huidige blokkade,
,BERSERKER'S CLUB,BERSERKER'S CLUB,BERSERKERS KNOTS,
,BESERKER'S RING,BERSERKER'S RING,BERSERKERS RING, WARNING: ENGLISH TEXT CHANGED #####################################################
,BIG FIN,BIG FIN,GROTE VIN,
,BLADE SUMMONER,BLADE SUMMONER,ZWAARD OPROEPER,
,BLUEFIN,BLUEFIN,BLAUWVIN,
,BRAMBLE,BRAMBLE,BRAAMTAK,
,BRAMBLE2,Poison oozes from these thick brambles,Gif druipt van deze dikke braamtak,
,Brass Knuckles,Brass Knuckles,Boksbeugel,
,BRICK,BRICK,BAKSTEEN,
,BRICKWALL,BRICKWALL,BAKSTENEN MUUR,
,BROKEN RING,BROKEN RING,GEBROKEN RING,
,BROKEN RING2,Ancient magicians found protection with this ring on hand,Magiërs uit een ver verleden voelden zich beschermd met deze ring bij zich,
,BRONZE BREASTPLATE,BRONZE BREASTPLATE,BRONZEN BORSTPLAAT,
,BRUTAL SPEAR,BRUTAL SPEAR,WREDE SPEER,
,BUBBLE,BUBBLE,BUBBEL,
,CACTUS,CACTUS,CACTUS,
,CAP,CAP,HOED,
,CAULDRON,CAULDRON,KETEL,
,CAVE FISH,CAVE FISH,GROTVIS,
,CAVE SHARK,CAVE SHARK,GROTHAAI,
,CHAINMAIL,CHAINMAIL,MALIËNKOLDER,
,CHARMED BRACELET,CHARMED BRACELET,BETOVERDE ARMBAND,
,CHARMED BRACELET2,Exchange your lifeforce to remove a curse,Ruil je levenskracht voor het verwijderen van een vloek,
,CHEF'S HAT,CHEF'S HAT,KOKSMUTS,
,CITRINE,CITRINE,CITRIEN,
,CLEANSING BOMB,CLEANSING BOMB,REINIGENDE BOM,
,CLEANSING POTION,CLEANSING POTION,REINIGEND DRANKJE,
,CLEANSING RAG,CLEANSING RAG,REINIGENDE DOEK,
,CLEANSING WAND,CLEANSING WAND,REINIGEND TOVERSTOKJE,
,CLEANSING WAND2,I think this wand used to be a broom!,Ik denk dat deze toverstok ooit een bezem was!,Cleaver is already indicated by the type
,CLUB,CLUB,KNOTS,
,COAL,COAL,KOOL,
,COMPOSITE BOW,COMPOSITE BOW,COMPOSIETBOOG,
,COMPOSITE BOW2,For the smallest of rodents,Voor de kleinste knaagdieren,
,CONDUIT,CONDUIT,LEIDING,
,COOL DRINK,COOL DRINK,KOEL DRANKJE,
,CRIMSON ENERGY,CRIMSON ENERGY,KARMOZIJNRODE ENERGIE,
,CROOKED ARROW,CROOKED ARROW,GEBOGEN PIJL,
,CROSSBOW,CROSSBOW,KRUISBOOG,
,CROSSBOW2,squirrels prefer the light weight of crossbows,eekhoorns geven voorkeur aan het lichte gewicht van een kruisboog,
,CURSED BLADE,CURSED BLADE,VERVLOEKT ZWAARD,
,CURSED BLADE2,Many have tried to wield this sword - none have succeeded,Velen hebben geprobeerd dit zwaard te gebruiken - niemand is het gelukt,
,CURSED SHIV,CURSED SHIV,VERVLOEKTE DOLK,
,CURSED SHIV2,Unspeakably cursed,Onbeschrijfelijk vervloekt,
,CURSED WHETSTONE,CURSED WHETSTONE,VERVLOEKTE SLIJPSTEEN,
,DAGGER,DAGGER,DOLK,
,DAMAGED KNIFE,DAMAGED KNIFE,BESCHADIGD MES,
,DARK HEADBAND,DARK HEADBAND,DONKERE HOOFDBAND,
,DARK WHETSTONE,DARK WHETSTONE,DONKERE SLIJPSTEEN,
,DART,DART,DART,
,DEBUFF POTION,DEBUFF POTION,DEBUFF DRANKJE,
,DIAMOND,DIAMOND,DIAMANT,
,DISGUSTING FOOD,DISGUSTING FOOD,WALGELIJK VOEDSEL,
,DODGE POTION,DODGE POTION,ONTWIJKINGS DRANKJE,
,DORU,DORU,DORU,
,DORU2,Wait until the time is right,Wacht op het juiste moment,
,DOUBLE HALBERD,DOUBLE HALBERD,DUBBELE HELLEBAARD,
,DOUBLE POISON POTION,DOUBLE POISON POTION,VERDUBBELEND GIF,
,DRAGONFLY,DRAGONFLY,LIBELLE,
,DUCT TAPE,DUCT TAPE,DUCT TAPE,
,DUELING SWORD,DUELING SWORD,DUELEERZWAARD,
,EARTHSTONE BLADE,EARTHSTONE BLADE,AARDSTENEN ZWAARD,
,ELECTRIC ARROW,ELECTRIC ARROW,ELECTRISCHE PIJL,
,ELECTRIC STONE,ELECTRIC STONE,ELECTRISCHE STEEN,
,ELECTRIC WAND,ELECTRIC WAND,ELECTRISCHE TOVERSTOK,
,EMERALD,EMERALD,SMARAGD,
,EMERALD BRACELET,EMERALD BRACELET,SMARAGDEN ARMBAND,
,EMPTY CUP,EMPTY CUP,LEEG KOPJE,
,ETHEREAL STAFF,ETHEREAL STAFF,ETHERISCHE STAF,
,ETHEREAL WAND,ETHEREAL WAND,ETHERISCHE TOVERSTOK,
,ETHEREAL WAND2,A wand capable of summoning energy from beyond our realm,Een toverstok die energie van buiten onze dimensie kan oproepen,
,ETHEREAL WHETSTONE,ETHEREAL WHETSTONE,ETHERISCHE SLIJPSTEEN,
,EXPERT BOW,EXPERT BOW,EXPERT BOOG,
,EXPLOSIVE ARROW,EXPLOSIVE ARROW,EXPLOSIEVE PIJL,
,FEATHER CAP,FEATHER CAP,VERENKAPJE,
,FISH SWORD,FISH SWORD,VISSENZWAARD,
,FISH SWORD2,"This thing does not smell good. Seriously, wow.","Dit ding stinkt echt. Serieus, wow.",
,FISHING HOOK,FISHING HOOK,VISHAAK,
,FISHING HOOK2,Fishing while you work!,Vis terwijl je werkt!,
,FLOWER,FLOWER,BLOEM,
,FROTHY DRINK,FROTHY DRINK,SCHUIMEND DRANKJE,
,GEMSTONE HEART,GEMSTONE HEART,EDELSTENEN HART,
,GLITCHED POTION,GLITCHED POTION,GLITCHED DRANKJE,
,GLOVE OF KNIVES,GLOVE OF KNIVES,MESSENHANDSCHOEN,
,GLOVE OF KNIVES2,Try it on for size,Kijk maar of het past,
,GOLD CLEAVER,GOLD CLEAVER,GOUDEN HAKMES,
,GOLDEN BOW,GOLDEN BOW,GOUDEN BOOG,
,GOLDEN BOW2,Due to their small sizes squirrels and mice often opt for archery rather than brute strength,Vanwege hun kleine formaat kiezen eekhoorns en muizen vaak eerder voor boogschieten dan voor brute kracht,
,GOLDEN SHIV,GOLDEN SHIV,GOUDEN SHIV,
,GOLDEN SHIV2,We've been turning blood to gold for centuries!,We veranderen al eeuwenlang bloed naar goud!,
,GOLDEN WHETSTONE,GOLDEN WHETSTONE,GOUDEN SLIJPSTEEN,
,GUARDIAN RING,GUARDIAN RING,BESCHERMERSRING,
,GUARDING BAND,GUARDING BAND,BESCHERMINGSBAND,
,GUPPY,GUPPY,GUPPY,
,HATCHET,HATCHET,HAKBIJL,
,HAWKEYE'S BOW,HAWKEYE'S BOW,HAVIKSOOGS BOOG,
,HAWKEYE'S BOW2,One of the greatest archers in the ranks of the patrol was Hawkeye Mirabelle. She once shot down two hawks while hanging upside down from a tree,Een van de beste boogschutters in de gelederen van de patrouille was Haviksoog Mirabelle. Ze heeft ooit twee haviken neergeschoten terwijl ze ondersteboven van een boom hing.,
,HEART RING,HEART RING,HARTEN RING,
,HEAVY BLADE,HEAVY BLADE,ZWAAR ZWAARD,
,HERB,HERB,KRUID,
,HERCULE PAVISE,HERCULE PAVISE,HERCULE PAVIS,
,HERCULE PAVISE2,The Buckler did it!,De beuk'laar heeft het gedaan!,
,HONEYSUCKLE,HONEYSUCKLE,KAMPERFOELIE,
,IRON HELMET,IRON HELMET,IJZEREN HELM,
,JACK CLEAVER,JACK CLEAVER,BOER HAKMES,
,JADE AXE,JADE AXE,JADE BIJL,
,JAGGED BLADE,JAGGED BLADE,KARTELZWAARD,
,KEG,KEG,VAT,
,KEY SWORD,KEY SWORD,SLEUTELZWAARD,
,KEY SWORD2,Unlocks your potential as a warrior!,Ontgrendelt je potentiaal als strijder!,
,KING CLEAVER,KING CLEAVER,KONING HAKMES,
,KNIGHT'S ARMOR,KNIGHT'S ARMOR,RIDDERS HARNAS,
,KNIGHT'S SHIELD,KNIGHT'S SHIELD,RIDDERS SCHILD,
,LARGE HEART RING,LARGE HEART RING,GROTE HARTENRING,
,LEATHER BOOTS,LEATHER BOOTS,LEREN LAARZEN,
,LEATHER CAP,LEATHER CAP,LEREN HOED,
,LEFT GAUNTLET,LEFT GAUNTLET,LINKER PANTSERHANDSCHOEN,
,LEFT GLOVE,LEFT GLOVE,LINKER HANDSCHOEN,
,LETTER,LETTER,BRIEF,
,LIGHTNING,LIGHTNING,BLIKSEMSCHICHT,
,LI'L BUCKLER,LI'L BUCKLER,KLEINE BEUK'LAAR,
,LI'L BUCKLER2,A little shield with sass and pep!,Een klein schild met sass en pep!,
,LIQUID ARMOR,LIQUID ARMOR,VLOEIBARE BESCHERMING,
,LIQUID LUCK,LIQUID LUCK,VLOEIBAAR GELUK,
,LIZARD KING SWORD,LIZARD KING SWORD,HAGEDISSENKONINGS ZWAARD,
,LONGBOW,LONGBOW,HANDBOOG,
,LUCKY Shiv,LUCKY Shiv,LUCKY Shiv, WARNING: AUTO-TRANSLATION #####################################################
,LUCKY DAGGER2,Lucky for you - not for them,Geluk for jou - niet voor hun,
,LUCKY RING,LUCKY RING,GELUKSRING,
,MACE,MACE,STRIJDKNOTS,
,MACHETE,MACHETE,MACHETE,
,MAGICAL HERB,MAGICAL HERB,MAGISCH KRUID,
,MANASTONE BOW,MANASTONE BOW,MANASTENEN BOOG,
,MEAL,MEAL,MAALTIJD,
,METALLIC WAND,METALLIC WAND,METALEN TOVERSTOK,
,METALLIC WAND2,A static feeling runs through the pads of your paw,Een statisch gevoel loopt door de kussentjes van je poot,
,MIRROR SHIELD,MIRROR SHIELD,SPIEGELSCHILD,
,MOUSE BOW,MOUSE BOW,MUIZENBOOG,
,Mug of Grape Juice,Mug of Grape Juice,Mok met druivensap, WARNING: AUTO-TRANSLATION #####################################################
,MY FIRST WAND,MY FIRST WAND,MIJN EERSTE TOVERSTOK,
,MY FIRST WAND2,Teaches kids the basics of magic!,Het leert kinderen de basis van magie!,
,NECRONOMICON,NECRONOMICON,NECRONOMICON,
,NECRONOMICON2,The book is bound in fur!,Het boek is in bont gebonden!,
,NEEDLER,NEEDLER,NAALDMES,
,NINJA COSTUME,NINJA COSTUME,NINJA KOSTUUM,
,NUNCHUCKS,NUNCHUCKS,NUNCHUCKS,
,NUNCHUCKS2,Make sure you have space to use them!,Zorg ervoor dat je genoeg plaats hebt om ze te gebruiken!,
,OLD LOG,OLD LOG,OUDE STAM,
,ORKSORK AX,ORKSORK AX,ORKSORK BIJL,
,ORKSORK AX2,The axe of an elder-god,De bijl van een oude god,
,PACIFIST'S RING,PACIFIST'S RING,PACIFISTS RING,
,PALADIN'S SWORD,PALADIN'S SWORD,PALADIJNS ZWAARD,
,PEARL,PEARL,PAREL,
,PERIDOT,PERIDOT,PERIDOT,
,PHILOSOPHER'S STONE,PHILOSOPHER'S STONE,STEEN DER WIJZEN,
,PICK AXE,PICK AXE,PIKHOUWEEL,
,PIGGYBANK,PIGGYBANK,SPAARVARKEN,
,PIGGYBANK2,Free money! And it smells like bacon!,Gratis geld! En het ruikt naar spek!,
,PLATE ARMOR,PLATE ARMOR,PLAATPANTSER,
,POISON ARROW,POISON ARROW,GIFTIGE PIJL,
,POISON IVY,POISON IVY,GIFSUMAK,
,POISON POTION,POISON POTION,GIFTIG DRANKJE,
,POISON WHETSTONE,POISON WHETSTONE,GIFTIGE SLIJPSTEEN,
,Pot of Plenty,Pot of Plenty,Pot des overvloeds, WARNING: AUTO-TRANSLATION #####################################################
,POTTED ALOE,POTTED ALOE,GEPOTTE ALOË,
,PRETTY ANKLET,PRETTY ANKLET,MOOIE ENKELBAND,
,QUEEN CLEAVER,QUEEN CLEAVER,KONINGIN HAKMES,
,RAPIER,RAPIER,RAPIER,
,RAPIER2,Live life on the edge ,Altijd de grens opzoeken, WARNING: ENGLISH TEXT CHANGED #####################################################
,RARE HERB,RARE HERB,ZELDZAAM KRUID,
,RED HOODIE,RED HOODIE,RODE HOODIE,
,RED HOODIE2,A leftover from before Orderia?  The spiders that spun this thread must have been strange indeed!,Een overblijfsel van voor Orderia? De spinnen die deze draad hebben gesponnen moeten wel erg vreemd geweest zijn!, WARNING: ENGLISH TEXT CHANGED #####################################################
,REGEN POTION,REGEN POTION,REGENERATIE DRANKJE,
,REGENERATIVE WHETSTONE,REGENERATIVE WHETSTONE,REGENERATIEVE SLIJPSTEEN,
,RIGHT GAUNTLET,RIGHT GAUNTLET,RECHTER PANTSERHANDSCHOEN,
,RIGHT GLOVE,RIGHT GLOVE,RECHTER HANDSCHOEN,
,RING OF DOOM,RING OF DOOM,RING VAN DOEM,
,RING OF RAGE,RING OF RAGE,WOEDERING,
,ROBOT TOY,ROBOT TOY,SPEELGOED ROBOT,
,ROBOT TOY2,I think it's broken!,Ik denk dat het kapot is!,
,ROCKET,ROCKET,RAKET,
,ROGUE'S MASK,ROGUE'S MASK,SCHAVUITENMASKER,
,ROOF,ROOF,DAK,
,ROSE OF THORNS,ROSE OF THORNS,ROOS DER DOORNEN,
,Rose of Thorns e1,Adds an additional spike for each Rose of Thorns in this row or column,Voegt een extra stekel toe voor elke Roose der Doornen in deze rij of kolom, WARNING: AUTO-TRANSLATION #####################################################
,ROSE OF THORNS2,"Every rose has its thorns, especially this one","Elke roos heeft doornen, zeker deze",
,ROUGH BUCKLER,ROUGH BUCKLER,RUWE BEUKELAAR,
,RUBY,RUBY,ROBIJN,
,SCIMITAR,SCIMITAR,KROMZWAARD,
,SEASONING,SEASONING,KRUIDEN,
,SHIV,SHIV,SHIV,
,SHORT ARROW,SHORT ARROW,KORTE PIJL,
,SKULL WAND,SKULL WAND,SCHEDELWAND,
,SLATS SHIELD,SLATS SHIELD,LATTENSCHILD,
,SLIME SWORD,SLIME SWORD,SLIJM ZWAARD,
,SMALL KEY,SMALL KEY,KLEINE SLEUTEL,
,SMELT,SMELT,SPIERING,
,SOLDIER'S BUCKLER,SOLDIER'S BUCKLER,SOLDATENBEUKELAAR,
,SPAGHETTI,SPAGHETTI,SPAGHETTI,
,SPAGHETTI2,"spaghetti, spaghetti, my backpack is ready","spaghetti, spaghetti, mijn rugzak is vol magie",
,SPEEDY LEAF,SPEEDY LEAF,SNEL BLAD,
,SPIKED HELMET,SPIKED HELMET,GESTEKELDE HELM,
,SPIKED SCALE,SPIKED SCALE,GESTEKELDE SCHUB,
,SPIKY CLUB,SPIKY CLUB,STEKELIGE KNUPPEL,
,SPLINT,SPLINT,SPALK,
,STAR POTION,STAR POTION,STERRENDRANKJE,
,STEAK,STEAK,STEAK,
,STEAK2,This steak is so rich. You can only eat half at a time,Deze steak is zo rijk. Je kunt maar de helft in een keer opeten.,
,STEEL BOOTS,STEEL BOOTS,STALEN LAARZEN,
,TASTY FLY,TASTY FLY,SMAKELIJKE VLIEG,
,TASTY FLY2,Rats don't eat flies,Ratten eten geen vliegen,
,TEA,TEA,THEE,
,TEA2,Proper. Dignified. Perfectly balanced,Juist. Waardig. Perfect in balans,
,TEDDY BEAR SWORD,TEDDY BEAR SWORD,TEDDYBEER ZWAARD,
,TEDDY BEAR SWORD2,It's not a weapon. But there is a brick in the stuffing,Het is geen wapen. Maar er zit een baksteen in de vulling.,
,THREAD,THREAD,DRAAD,
,TILTED SWORD,TILTED SWORD,GEKARTELD ZWAARD,
,TOKEN OF ENERGY,TOKEN OF ENERGY,ENERGIETOKEN,
,TOOTH NECKLACE,TOOTH NECKLACE,TANDENKETTING,
,TOWER SHIELD,TOWER SHIELD,TORENSCHILD,
,TUNIC,TUNIC,TUNIEK,
,VAMPIRE BLADE,VAMPIRE BLADE,VAMPIERZWAARD,
,VAMPIRIC AXE,VAMPIRIC AXE,VAMPIRISCHE BIJL,
,VAMPIRIC CRYSTAL,VAMPIRIC CRYSTAL,VAMPIRISCH KRISTAL,
,VOLATILE POTION,VOLATILE POTION,ONSTABIEL DRANKJE,
,WARM DRINK,WARM DRINK,WARME DRANK,
,WARRIOR'S SPELLBOOK,WARRIOR'S SPELLBOOK,STRIJDERS SPREUKENBOEK,
,WARRIOR'S SPELLBOOK2,For the warrior on the go!,Voor de strijder die onderweg is.,
,WATER FLASK,WATER FLASK,WATERFLES,
,WHEEL,WHEEL,WIEL,
,WHETSTONE,WHETSTONE,SLIJPSTEEN,
,WIZARD CAP,WIZARD CAP,TOVENAARSHOED,
,WIZARD STAFF,WIZARD STAFF,TOVENAARSSTAF,
,WIZARD'S ROBE,WIZARD'S ROBE,TOVENAARS GEWAAD,
,WOODEN SWORD,WOODEN SWORD,HOUTEN ZWAARD,
,Yellow Rose,Yellow Rose,Gele Roos, WARNING: AUTO-TRANSLATION #####################################################
,Yellow Rose2,Symbolizes friendship. It's still thorny though.,Symboliseert vriendschap. Het heeft toch nog veel doornen., WARNING: AUTO-TRANSLATION #####################################################
,Whittling Knife,Whittling Knife,Houtsnijmes, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Sap,Dreaming Sap,Droomsap, WARNING: AUTO-TRANSLATION #####################################################
,Flower Pot,Flower Pot,Bloempot, WARNING: AUTO-TRANSLATION #####################################################
,Carving's Edge,Carving's Edge,Snijwerks Blad, WARNING: AUTO-TRANSLATION #####################################################
,Pot Carving,Pot Carving,Pot Snijwerk, WARNING: AUTO-TRANSLATION #####################################################
,Cherry Bomb,Cherry Bomb,Kersenbom, WARNING: AUTO-TRANSLATION #####################################################
,Energy Carving,Energy Carving,Energie Snijwerk, WARNING: AUTO-TRANSLATION #####################################################
,Mana Sap,Mana Sap,Mana Sap, WARNING: AUTO-TRANSLATION #####################################################
,Mossy Carving,Mossy Carving,Mossig Snijwerk, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Buckler,Dreaming Buckler,Dromende Beukelaar, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Buckler2,"""Far out!""","""Veruit!""", WARNING: AUTO-TRANSLATION #####################################################
