,m146,A new charge is created with 2 energy,Tworzony jest nowy ładunek z 2 energiami, WARNING: AUTO-TRANSLATION #####################################################
,m147,Each charge can only use this component /x times,Każde ładunek może używać tego komponentu tylko /x razy, WARNING: AUTO-TRANSLATION #####################################################
,m148,Charges must have traveled at least /x spaces,Ładunki muszą przebyć co najmniej /x pól, WARNING: AUTO-TRANSLATION #####################################################
,m149,Creates a charge with /x energy,Tworzy ładunek z /x energii, WARNING: AUTO-TRANSLATION #####################################################
,m150,Creates two charges with /x energy,Tworzy dwa ładunki z /x energii, WARNING: AUTO-TRANSLATION #####################################################
,m151,"For each space the destroyed item occupied, this gets /x energy",Za każde miejsce zajmowane przez zniszczony przedmiot otrzymuje /x energii, WARNING: AUTO-TRANSLATION #####################################################
,m152a,The closest item [below] is pulled [up],Najbliższy element [poniżej] jest wyciągany [w górę], WARNING: AUTO-TRANSLATION #####################################################
,m152b,The closest item [to the right] is pulled [left],Najbliższy przedmiot [po prawej] jest ciągnięty [w lewo], WARNING: AUTO-TRANSLATION #####################################################
,m152c,The closest item [to the left] is pulled [right],Najbliższy przedmiot [po lewej] jest ciągnięty [w prawo], WARNING: AUTO-TRANSLATION #####################################################
,m152d,The closest item [above] is pulled [down],Najbliższy element [powyżej] jest ciągnięty [w dół], WARNING: AUTO-TRANSLATION #####################################################
,m153,The adjacent item [above] is pushed [up],Przylegający element [powyżej] jest przesunięty [w górę], WARNING: AUTO-TRANSLATION #####################################################
,m154,The adjacent item [to the left] is pushed [left],Przylegający element [w lewo] jest przesuwany [w lewo], WARNING: AUTO-TRANSLATION #####################################################
,m155,The adjacent item [below] is pushed [down],Przylegający element [poniżej] jest przesunięty [w dół], WARNING: AUTO-TRANSLATION #####################################################
,m156,The adjacent item [to the right] is pushed [right],Przylegający element [w prawo] jest przesunięty [w prawo], WARNING: AUTO-TRANSLATION #####################################################
,m157,Adjacent items are pushed away,Przylegające przedmioty są odpychane, WARNING: AUTO-TRANSLATION #####################################################
,m158,This carving is discarded,Ta rzeźba jest odrzucana, WARNING: AUTO-TRANSLATION #####################################################
,m159,/x to the energy cost for this turn,/x do kosztu energii w tej turze, WARNING: AUTO-TRANSLATION #####################################################
,m160,Does damage equal to /x% of your current poison,Zadaje obrażenia równe /x% twojej obecnej trucizny, WARNING: AUTO-TRANSLATION #####################################################
,m161,Adjacent carvings are discarded,Przylegajace rzeźby są odrzucane, WARNING: AUTO-TRANSLATION #####################################################
,m162,Carvings behind are discarded,Rzeźby z tyłu są odrzucane, WARNING: AUTO-TRANSLATION #####################################################
,m163,All weapons become heavy,Wszystkie bronie stają się ciężkie, WARNING: AUTO-TRANSLATION #####################################################
,m164,all wands get /x to mana cost,wszystkie różdżki otrzymują /x do kosztu many, WARNING: AUTO-TRANSLATION #####################################################
,m167,Adjacent wands get /x damage,Przylegajace różdżki dostają /x obrażeń, WARNING: AUTO-TRANSLATION #####################################################
,m168,/y to mana cost of adjacent and diagonal wands,/y do kosztu many różdżek przylegających i po przekątnej, WARNING: AUTO-TRANSLATION #####################################################
,m169,/x to mana cost this turn,/x do kosztu many w tej turze, WARNING: AUTO-TRANSLATION #####################################################
,m170,/x to the energy cost of all weapons and bows,/x do kosztu energii wszystkich broni i łuków, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
directional,below,below,poniżej, WARNING: AUTO-TRANSLATION #####################################################
,above,above,powyżej, WARNING: AUTO-TRANSLATION #####################################################
,left,left,lewo, WARNING: AUTO-TRANSLATION #####################################################
,right,right,prawo, WARNING: AUTO-TRANSLATION #####################################################
modifier names,kill,kill,Zabicie,
,Near Consumable,Near Consumable,W pobliżu przedmiotu jadalnego, WARNING: AUTO-TRANSLATION #####################################################
,nearby accessory,nearby accessory,pobliskie akcesoria,
,open space,open space,otwarte pole,
,empty space,empty space,puste pole,
,space above,space above,pole powyżej,
,other helmet,other helmet,inny hełm,
,connected manastone,connected manastone,połączony kryształy many,
,other shoes,other shoes,inne obuwie,
,position,position,pozycja,
,nearby structure,nearby structure,pobliski budynek, WARNING: AUTO-TRANSLATION #####################################################
,bronze plate,bronze plate,brązowa płyta, WARNING: AUTO-TRANSLATION #####################################################
,nearby weapon,nearby weapon,pobliska broń, WARNING: AUTO-TRANSLATION #####################################################
,forge,forge,kuźnia, WARNING: AUTO-TRANSLATION #####################################################
,nearby fish,nearby fish,pobliska ryba, WARNING: AUTO-TRANSLATION #####################################################
,Use,Use,Użyj, WARNING: AUTO-TRANSLATION #####################################################
,combats,combats,walki, WARNING: AUTO-TRANSLATION #####################################################
,turns,turns,tury, WARNING: AUTO-TRANSLATION #####################################################
,nearby,nearby,pobliski, WARNING: AUTO-TRANSLATION #####################################################
items,ACIDIC POTION,ACIDIC POTION,TRUJĄCA MIKSTURA,
,AMETHYST,AMETHYST,AMETYST,
,ANCIENT TOME,ANCIENT TOME,PRADAWNA KSIĘGA,
,ANCIENT TOME2,Ancient spells are written in the margins of this recipe book,Na marginesach tej księgi kucharskiej zapisane są starożytne zaklęcia,
,ANGLER FISH,ANGLER FISH,ŻABNICA,
,ARCHANGEL ARMOR,ARCHANGEL ARMOR,ZBROJA ARCHANIOŁA,
,ARCHANGEL Wings,ARCHANGEL Wings,SKRZYDŁA ARCHANIOŁA, WARNING: AUTO-TRANSLATION #####################################################
,ARCHANGEL Wings e1,The item between the wings is used,Przedmiot między skrzydłami zostaje użyty, WARNING: AUTO-TRANSLATION #####################################################
,ARCHANGEL Wings e2,The item between the wings is disabled for 1 turn,Przedmiot między skrzydłami zostaje wyłączony na 1 turę, WARNING: AUTO-TRANSLATION #####################################################
,ARCHANGEL Wings2,They have a mind of their own!,Mają własną świadomość!, WARNING: AUTO-TRANSLATION #####################################################
,ARCHER'S WAND,ARCHER'S WAND,RÓŻDŻKA ŁUCZNIKÓW,
,ARCHER'S WAND2,Frog wizards created this item,Żabi czarodzieje stworzyli ten przedmiot,
,ASSASSIN'S DAGGER,ASSASSIN'S DAGGER,SZTYLET SKRYTOBÓJCY,
,BALLOON,BALLOON,BALON,
,BANDAGES,BANDAGES,BANDAŻE,
,Bashing Shield,Bashing Shield,Tarcza do walki, WARNING: AUTO-TRANSLATION #####################################################
,Bashing Shield e1,Does damage equal to your current block,Zadaje obrażenia równe twojemu obecnemu blokowi, WARNING: AUTO-TRANSLATION #####################################################
,BERSERKER'S CLUB,BERSERKER'S CLUB,MACZUGA BERSERKERA,
,BESERKER'S RING,BERSERKER'S RING,PIERŚCIEN BERSERKERA, WARNING: ENGLISH TEXT CHANGED #####################################################
,BIG FIN,BIG FIN,BOJOWNIK,
,BLADE SUMMONER,BLADE SUMMONER,PRZYWOŁYWACZ OSTRZY,
,BLUEFIN,BLUEFIN,TUŃCZYK,
,BRAMBLE,BRAMBLE,CIERŃ,
,BRAMBLE2,Poison oozes from these thick brambles,Trucizna sączy się z tych gęstych CIERNI,
,Brass Knuckles,Brass Knuckles,MOSIĘŻNY KASTET,
,BRICK,BRICK,CEGŁA,
,BRICKWALL,BRICKWALL,CEGLANA ŚCIANA,
,BROKEN RING,BROKEN RING,ZŁAMANY PIERŚCIEŃ,
,BROKEN RING2,Ancient magicians found protection with this ring on hand,Starożytni magowie otrzymali ochronę z tym pierścieniem na palcu,
,BRONZE BREASTPLATE,BRONZE BREASTPLATE,BRĄZOWA PŁYTA,
,BRUTAL SPEAR,BRUTAL SPEAR,BRUTALNA WŁÓCZNIA,
,BUBBLE,BUBBLE,BAŃKA,
,CACTUS,CACTUS,KAKTUS,
,CAP,CAP,CZAPKA,
,CAULDRON,CAULDRON,KOCIOŁ,
,CAVE FISH,CAVE FISH,RYBA JASKINIOWA,
,CAVE SHARK,CAVE SHARK,REKIN JASKINIOWY,
,CHAINMAIL,CHAINMAIL,KOLCZUGA,
,CHARMED BRACELET,CHARMED BRACELET,ZAKLĘTA BRANSOLETKA,
,CHARMED BRACELET2,Exchange your lifeforce to remove a curse,Wymień swoją energię życiową żeby usunąć klątwę,
,CHEF'S HAT,CHEF'S HAT,KAPELUSZ SZEFA KUCHNI,
,CITRINE,CITRINE,CYTRYN,
,CLEANSING BOMB,CLEANSING BOMB,BOMBA OCZYSZCZAJĄCA,
,CLEANSING POTION,CLEANSING POTION,OCZYSZCZAJĄCA MIKSTURA,
,CLEANSING RAG,CLEANSING RAG,OCZYSZCZAJĄCZA SZMATKA,
,CLEANSING WAND,CLEANSING WAND,OCZYSZCZAJĄCA RÓŻDŻKA,
,CLEANSING WAND2,I think this wand used to be a broom!,"Myślę, że ta różdżka była kiedyś miotłą!",Cleaver is already indicated by the type
,CLUB,CLUB,MACZUGA,
,COAL,COAL,WEĘGIEL,
,COMPOSITE BOW,COMPOSITE BOW,ŁUK KOMPOZYTOWY,
,COMPOSITE BOW2,For the smallest of rodents,Dla najmniejszych gryzoni,
,CONDUIT,CONDUIT,PRZEWÓD,
,COOL DRINK,COOL DRINK,CHŁODNY NAPÓJ,
,CRIMSON ENERGY,CRIMSON ENERGY,SZKARŁATNA ENERGIA,
,CROOKED ARROW,CROOKED ARROW,ZAGIĘTA STRZAŁA,
,CROSSBOW,CROSSBOW,KUSZA,
,CROSSBOW2,squirrels prefer the light weight of crossbows,wiewiórki wolą lekkie kusze,
,CURSED BLADE,CURSED BLADE,PRZEKLĘTE OSTRZE,
,CURSED BLADE2,Many have tried to wield this sword - none have succeeded,Wielu próbowało władać tym ostrzem - nikomu się nie udało,
,CURSED SHIV,CURSED SHIV,PRZEKLĘTY NÓŻ,
,CURSED SHIV2,Unspeakably cursed,Niewypowiedzianie przeklęty,
,CURSED WHETSTONE,CURSED WHETSTONE,PRZEKLĘTA OSEŁKA,
,DAGGER,DAGGER,SZTYLET,
,DAMAGED KNIFE,DAMAGED KNIFE,USZKODZONY NÓŻ,
,DARK HEADBAND,DARK HEADBAND,CIEMNA OPASKA,
,DARK WHETSTONE,DARK WHETSTONE,CIEMNA OSEŁKA,
,DART,DART,STRZAŁKA,
,DEBUFF POTION,DEBUFF POTION,MIKSTURA OSŁABIENIA,
,DIAMOND,DIAMOND,DIAMENT,
,DISGUSTING FOOD,DISGUSTING FOOD,OBRZYDLIWE DANIE,
,DODGE POTION,DODGE POTION,MIKSTURA UNIKU,
,DORU,DORU,DORU, WARNING: AUTO-TRANSLATION #####################################################
,DORU2,Wait until the time is right,Poczekaj na odpowiedni moment, WARNING: AUTO-TRANSLATION #####################################################
,DOUBLE HALBERD,DOUBLE HALBERD,PODWÓJNA HALABARDA,
,DOUBLE POISON POTION,DOUBLE POISON POTION,MIKSTURA PODWOJONEJ TRUCIZNY,
,DRAGONFLY,DRAGONFLY,WAŻKA,
,DUCT TAPE,DUCT TAPE,TAŚMA KLEJĄCA,
,DUELING SWORD,DUELING SWORD,MIECZ POJEDYNKOWY,
,EARTHSTONE BLADE,EARTHSTONE BLADE,KAMIENNE OSTRZE,
,ELECTRIC ARROW,ELECTRIC ARROW,ELEKTRYCZNA STRZAŁA,
,ELECTRIC STONE,ELECTRIC STONE,ELEKTRYCZNY KAMIEŃ,
,ELECTRIC WAND,ELECTRIC WAND,ELEKTRYCZNA RÓŻDŻKA,
,EMERALD,EMERALD,SZMARAGD,
,EMERALD BRACELET,EMERALD BRACELET,SZMARAGDOWA BRANSOLETKA,
,EMPTY CUP,EMPTY CUP,PUSTY KUBEK,
,ETHEREAL STAFF,ETHEREAL STAFF,ETERYCZNY KOSTUR,
,ETHEREAL WAND,ETHEREAL WAND,ETERYCZNA RÓŻDŻKA,
,ETHEREAL WAND2,A wand capable of summoning energy from beyond our realm,Różdżka zdolna przyzywać energię spoza naszego wymiaru,
,ETHEREAL WHETSTONE,ETHEREAL WHETSTONE,ETERYCZNA OSEŁKA,
,EXPERT BOW,EXPERT BOW,EXPERCKI ŁUK,
,EXPLOSIVE ARROW,EXPLOSIVE ARROW,WYBUCHOWA STRZAŁA,
,FEATHER CAP,FEATHER CAP,KAPELUSZ Z PIÓRKIEM,
,FISH SWORD,FISH SWORD,RYBI MIECZ,
,FISH SWORD2,"This thing does not smell good. Seriously, wow.",Ta rzecz nie pachnie zbyt dobrze. Serio.,
,FISHING HOOK,FISHING HOOK,HAK RYBACKI,
,FISHING HOOK2,Fishing while you work!,Łowienie ryb podczas pracy!,
,FLOWER,FLOWER,KWIATEK,
,FROTHY DRINK,FROTHY DRINK,SPIENIONY NAPÓJ,
,GEMSTONE HEART,GEMSTONE HEART,KRYSZTAŁOWE SERCE,
,GLITCHED POTION,GLITCHED POTION,WADLIWA MIKSTURA,
,GLOVE OF KNIVES,GLOVE OF KNIVES,RĘKAWICA Z NOŻAMI,
,GLOVE OF KNIVES2,Try it on for size,"Przymierz, może pasuje",
,GOLD CLEAVER,GOLD CLEAVER,ZŁOTY TASAK,
,GOLDEN BOW,GOLDEN BOW,ZŁOTY ŁUK,
,GOLDEN BOW2,Due to their small sizes squirrels and mice often opt for archery rather than brute strength,Ze względu na małe rozmiary wiewiórki i myszy często wybierają łucznictwo zamiast brutalnej siły,
,GOLDEN SHIV,GOLDEN SHIV,ZŁOTY NÓŻ,
,GOLDEN SHIV2,We've been turning blood to gold for centuries!,Przekształcaliśmy krew w złoto od wieków!,
,GOLDEN WHETSTONE,GOLDEN WHETSTONE,ZŁOTA OSEŁKA,
,GUARDIAN RING,GUARDIAN RING,PIERŚCIEŃ OCHRONY,
,GUARDING BAND,GUARDING BAND,OPASKA OCHRONY,
,GUPPY,GUPPY,GUPIK,
,HATCHET,HATCHET,TOPOREK,
,HAWKEYE'S BOW,HAWKEYE'S BOW,ŁUK HAWKEYE,
,HAWKEYE'S BOW2,One of the greatest archers in the ranks of the patrol was Hawkeye Mirabelle. She once shot down two hawks while hanging upside down from a tree,Jednym z najlepszych łuczników w rangach patrolu była Hawkeye Mirabelle. Kiedyś zastrzeliła dwa jastrzębie wisząc do góry nogami na drzewie.,
,HEART RING,HEART RING,PIERŚCIEŃ Z SERCEM,
,HEAVY BLADE,HEAVY BLADE,CIĘŻKIE OSTRZE,
,HERB,HERB,ZIOŁO,
,HERCULE PAVISE,HERCULE PAVISE,PAWĘŻ HERKULESA,
,HERCULE PAVISE2,The Buckler did it!,Puklerz to zrobił!,
,HONEYSUCKLE,HONEYSUCKLE,WICIOKRZEW,
,IRON HELMET,IRON HELMET,ŻELAZNY HEŁM,
,JACK CLEAVER,JACK CLEAVER,MOCNY TASAK,
,JADE AXE,JADE AXE,NEFRYTOWE OSTRZE,
,JAGGED BLADE,JAGGED BLADE,WYSZCZERBIONE OSTRZE,
,KEG,KEG,BECZKA,
,KEY SWORD,KEY SWORD,KLUCZOWY MIECZ,
,KEY SWORD2,Unlocks your potential as a warrior!,Odblokowuje Twój potencjał jako wojownika!,
,KING CLEAVER,KING CLEAVER,KRÓLEWSKI TASAK,
,KNIGHT'S ARMOR,KNIGHT'S ARMOR,ZBROJA RYCERZA,
,KNIGHT'S SHIELD,KNIGHT'S SHIELD,TARCZA RYCERZA,
,LARGE HEART RING,LARGE HEART RING,DUŻY PIERŚCIEŃ Z SERCEM,
,LEATHER BOOTS,LEATHER BOOTS,SKÓRZANE BUTY,
,LEATHER CAP,LEATHER CAP,SKÓRZANA CZAPKA,
,LEFT GAUNTLET,LEFT GAUNTLET,LEWA RĘKAWICA,
,LEFT GLOVE,LEFT GLOVE,LEWA RĘKAWICZKA,
,LETTER,LETTER,LIST,
,LIGHTNING,LIGHTNING,BŁYSKAWICA,
,LI'L BUCKLER,LI'L BUCKLER,MAŁY PUKLERZ,
,LI'L BUCKLER2,A little shield with sass and pep!,Mała tarcza z siłą i werwą!,
,LIQUID ARMOR,LIQUID ARMOR,PŁYNNY PANCERZ,
,LIQUID LUCK,LIQUID LUCK,PŁYNNE SZCZĘŚCIE,
,LIZARD KING SWORD,LIZARD KING SWORD,MIECZ KRÓLA JASZCZURÓW,
,LONGBOW,LONGBOW,DŁUGI ŁUK,
,LUCKY Shiv,LUCKY Shiv,SZCZĘŚLIWY Nóż, WARNING: AUTO-TRANSLATION #####################################################
,LUCKY DAGGER2,Lucky for you - not for them,Szczęśliwy dla ciebie - nie dla nich,
,LUCKY RING,LUCKY RING,PIERŚCIEŃ SZCZĘŚCIA,
,MACE,MACE,BUŁAWA,
,MACHETE,MACHETE,MACZETA,
,MAGICAL HERB,MAGICAL HERB,MAGICZNE ZIELE,
,MANASTONE BOW,MANASTONE BOW,ŁUK MANY,
,MEAL,MEAL,POSIŁEK,
,METALLIC WAND,METALLIC WAND,METALICZNA RÓŻDŻKA,
,METALLIC WAND2,A static feeling runs through the pads of your paw,Ładunek elektryczny przechodzi przez opuszki twoich łapek.,
,MIRROR SHIELD,MIRROR SHIELD,LUSTRZANA TARCZA,
,MOUSE BOW,MOUSE BOW,MYSI ŁUK,
,Mug of Grape Juice,Mug of Grape Juice,KUBEK SOKU WINOGRONOWEGO, WARNING: AUTO-TRANSLATION #####################################################
,MY FIRST WAND,MY FIRST WAND,MOJA PIERWSZA RÓŻDŻKA,
,MY FIRST WAND2,Teaches kids the basics of magic!,Uczy dzieci podstaw magii!,
,NECRONOMICON,NECRONOMICON,NEKRONOMIKON,
,NECRONOMICON2,The book is bound in fur!,Ta książka jest oprawiona w futro!,
,NEEDLER,NEEDLER,NADZIAK,have to see
,NINJA COSTUME,NINJA COSTUME,STRÓJ NINJA,
,NUNCHUCKS,NUNCHUCKS,NUNCZAKO,
,NUNCHUCKS2,Make sure you have space to use them!,Upewnij się że masz miejsce na ich użycie!,
,OLD LOG,OLD LOG,STARA KŁODA,
,ORKSORK AX,ORKSORK AX,TOPÓR ORKSORKA,
,ORKSORK AX2,The axe of an elder-god,Topór starszego boga,
,PACIFIST'S RING,PACIFIST'S RING,PIERŚCIEŃ PACYFISTY,
,PALADIN'S SWORD,PALADIN'S SWORD,MIECZ PALADYNA,
,PEARL,PEARL,PERŁA,
,PERIDOT,PERIDOT,OLIWIN,
,PHILOSOPHER'S STONE,PHILOSOPHER'S STONE,KAMIEŃ FILOZOFICZNY,
,PICK AXE,PICK AXE,KILOF,
,PIGGYBANK,PIGGYBANK,SKARBONKA,
,PIGGYBANK2,Free money! And it smells like bacon!,Darmowe pieniądze! I pachnie boczkiem!,
,PLATE ARMOR,PLATE ARMOR,ZBROJA PŁYTOWA,
,POISON ARROW,POISON ARROW,TRUJĄCA STRZAŁA,
,POISON IVY,POISON IVY,TRUJĄCY BLUSZCZ,
,POISON POTION,POISON POTION,MIKSTURA TRUCIZNY,
,POISON WHETSTONE,POISON WHETSTONE,ZATRUTA OSEŁKA,
,Pot of Plenty,Pot of Plenty,GARNEK OBFITOŚCI, WARNING: AUTO-TRANSLATION #####################################################
,POTTED ALOE,POTTED ALOE,ALOES W DONICZCE,
,PRETTY ANKLET,PRETTY ANKLET,ŁADNY ŁAŃCUSZEK,
,QUEEN CLEAVER,QUEEN CLEAVER,TASAK KRÓLOWEJ,
,RAPIER,RAPIER,RAPIER,
,RAPIER2,Live life on the edge ,Życie na krawędzi, WARNING: ENGLISH TEXT CHANGED #####################################################
,RARE HERB,RARE HERB,RZADKIE ZIELE,
,RED HOODIE,RED HOODIE,CZERWONA BLUZA,
,RED HOODIE2,A leftover from before Orderia?  The spiders that spun this thread must have been strange indeed!,"Pozostałość czasów sprzed Orderii? Pająki, które utkały ten materiał musiały być na prawdę dziwne!", WARNING: ENGLISH TEXT CHANGED #####################################################
,REGEN POTION,REGEN POTION,MIKSTURA REGENERACJI,
,REGENERATIVE WHETSTONE,REGENERATIVE WHETSTONE,OSEŁKA REGENERACJI,
,RIGHT GAUNTLET,RIGHT GAUNTLET,PRAWA RĘKAWICA,
,RIGHT GLOVE,RIGHT GLOVE,PRAWA RĘKAWICZKA,
,RING OF DOOM,RING OF DOOM,PIERŚCIEŃ ZAGŁADY,
,RING OF RAGE,RING OF RAGE,PIERŚCIEŃ SZAŁU,
,ROBOT TOY,ROBOT TOY,ROBOT ZABAWKA,
,ROBOT TOY2,I think it's broken!,Chyba jest zepsuty!,
,ROCKET,ROCKET,RAKIETA,
,ROGUE'S MASK,ROGUE'S MASK,MASKA ŁOTRZYKA,
,ROOF,ROOF,DACH,
,ROSE OF THORNS,ROSE OF THORNS,RÓŻA Z KOLCAMI,
,Rose of Thorns e1,Adds an additional spike for each Rose of Thorns in this row or column,Nakłada dodatkowe kolce za każdą RÓŻĘ Z KOLCAMI w tym rzędzie lub kolumnie, WARNING: AUTO-TRANSLATION #####################################################
,ROSE OF THORNS2,"Every rose has its thorns, especially this one","Każda róża ma kolce, a zwłaszcza ta",
,ROUGH BUCKLER,ROUGH BUCKLER,CHROPOWATY PUKLERZ,
,RUBY,RUBY,RUBIN,
,SCIMITAR,SCIMITAR,BUŁAT,
,SEASONING,SEASONING,PRZYPRAWA,
,SHIV,SHIV,NÓŻ,
,SHORT ARROW,SHORT ARROW,KRÓTKA STRZAŁA,
,SKULL WAND,SKULL WAND,RÓŻDŻKA Z CZASZKĄ,
,SLATS SHIELD,SLATS SHIELD,TARCZA Z DESEK,
,SLIME SWORD,SLIME SWORD,SZLAMOWY MIECZ,
,SMALL KEY,SMALL KEY,MAŁY KLUCZ,
,SMELT,SMELT,STYNKA,
,SOLDIER'S BUCKLER,SOLDIER'S BUCKLER,PUKLERZ ŻOŁNIERZA,
,SPAGHETTI,SPAGHETTI,SPAGHETTI,
,SPAGHETTI2,"spaghetti, spaghetti, my backpack is ready","spaghetti, spaghetti, pełen plecak mam spaghetti",
,SPEEDY LEAF,SPEEDY LEAF,LIŚĆ SZYBKOŚCI,
,SPIKED HELMET,SPIKED HELMET,KOLCZASTY HEŁM,
,SPIKED SCALE,SPIKED SCALE,KOLCZASTA ŁUSKA,
,SPIKY CLUB,SPIKY CLUB,MACZUGA Z KOLCAMI,
,SPLINT,SPLINT,ŁUBKI,
,STAR POTION,STAR POTION,GWIEŹDZISTA MIKSTURA,
,STEAK,STEAK,STEK,
,STEAK2,This steak is so rich. You can only eat half at a time,"Ten stek jest taki sycący, że możesz zjeść tylko połowę na raz",
,STEEL BOOTS,STEEL BOOTS,STALOWE BUTY,
,TASTY FLY,TASTY FLY,SMACZNA MUCHA,
,TASTY FLY2,Rats don't eat flies,Szczury nie jedzą much,
,TEA,TEA,HERBATA,
,TEA2,Proper. Dignified. Perfectly balanced,Właściwa. Z klasą. Idealnie zapażona,
,TEDDY BEAR SWORD,TEDDY BEAR SWORD,ZABAWKOWY MIECZ,
,TEDDY BEAR SWORD2,It's not a weapon. But there is a brick in the stuffing,"To nie broń, ale w pluszu jest cegła.",
,THREAD,THREAD,NIĆ,
,TILTED SWORD,TILTED SWORD,PRZEKRZYWIONY MIECZ,
,TOKEN OF ENERGY,TOKEN OF ENERGY,ŻETON ENERGII,
,TOOTH NECKLACE,TOOTH NECKLACE,NASZYJNIK Z ZĘBÓW,
,TOWER SHIELD,TOWER SHIELD,PAWĘŻ,
,TUNIC,TUNIC,TUNIKA,
,VAMPIRE BLADE,VAMPIRE BLADE,WAMPIRYCZNE OSTRZE,
,VAMPIRIC AXE,VAMPIRIC AXE,WAMPIRYCZNY TOPÓR,
,VAMPIRIC CRYSTAL,VAMPIRIC CRYSTAL,WAMPIRYCZNY KRYSZTAŁ,
,VOLATILE POTION,VOLATILE POTION,NIESTABILNA MIKSTURA,
,WARM DRINK,WARM DRINK,CIEPŁY NAPÓJ,
,WARRIOR'S SPELLBOOK,WARRIOR'S SPELLBOOK,KSIĘGA CZARÓW WOJOWNIKA,
,WARRIOR'S SPELLBOOK2,For the warrior on the go!,Dla wojownika w podróży!,
,WATER FLASK,WATER FLASK,BUKŁAK Z WODĄ,
,WHEEL,WHEEL,KOŁO,
,WHETSTONE,WHETSTONE,OSEŁKA REGENERACJI,
,WIZARD CAP,WIZARD CAP,KAPELUSZ CZARODZIEJA,
,WIZARD STAFF,WIZARD STAFF,KOSTUR CZARODZIEJA,
,WIZARD'S ROBE,WIZARD'S ROBE,SZATA CZARODZIEJA,
,WOODEN SWORD,WOODEN SWORD,DREWNIANY MIECZ,
,Yellow Rose,Yellow Rose,Żółta Róża, WARNING: AUTO-TRANSLATION #####################################################
,Yellow Rose2,Symbolizes friendship. It's still thorny though.,Symbolizuje przyjaźń. Jednak nadal ma ciernie., WARNING: AUTO-TRANSLATION #####################################################
,Whittling Knife,Whittling Knife,Nóż do strugania, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Sap,Dreaming Sap,Żywica Snów, WARNING: AUTO-TRANSLATION #####################################################
,Flower Pot,Flower Pot,Doniczka, WARNING: AUTO-TRANSLATION #####################################################
,Carving's Edge,Carving's Edge,Ostrze Rzeźbiarza, WARNING: AUTO-TRANSLATION #####################################################
,Pot Carving,Pot Carving,RZEŹBA GARNKA, WARNING: AUTO-TRANSLATION #####################################################
,Cherry Bomb,Cherry Bomb,BOMBA WIŚNIOWA, WARNING: AUTO-TRANSLATION #####################################################
,Energy Carving,Energy Carving,RZEŹBA ENERGII, WARNING: AUTO-TRANSLATION #####################################################
,Mana Sap,Mana Sap,SOK MANY, WARNING: AUTO-TRANSLATION #####################################################
,Mossy Carving,Mossy Carving,OMSZAŁA RZEŹBA, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Buckler,Dreaming Buckler,ŚNIĄCY PUKLERZ, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Buckler2,"""Far out!""","""Odlot w nieznane!""", WARNING: AUTO-TRANSLATION #####################################################
,Brothers Bow,Brothers Bow,Łuk Braterstwa, WARNING: AUTO-TRANSLATION #####################################################
,Crown of Roots,Crown of Roots,Korona z korzeni, WARNING: AUTO-TRANSLATION #####################################################
,Hero Carving,Hero Carving,Rzeźba bohatera, WARNING: AUTO-TRANSLATION #####################################################
,Survival Guide,Survival Guide,PORADNIK PRZETRWANIA, WARNING: AUTO-TRANSLATION #####################################################
,Sharp Branch,Sharp Branch,OSTRA GAŁĄŹ, WARNING: AUTO-TRANSLATION #####################################################
,Carved Blade,Carved Blade,WYSTRUGANE OSTRZE, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Sword,Dreaming Sword,Miecz snów, WARNING: AUTO-TRANSLATION #####################################################
,Illusory Blade,Illusory Blade,Iluzoryczne Ostrze, WARNING: AUTO-TRANSLATION #####################################################
,Illusory Duct Tape,Illusory Duct Tape,Iluzoryczna taśma klejąca, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Ring,Dreaming Ring,Śniący pierścień, WARNING: AUTO-TRANSLATION #####################################################
,Overgrown Arrow,Overgrown Arrow,PRZEROŚNIĘTA STRZAŁA, WARNING: AUTO-TRANSLATION #####################################################
,Wooden Shiv,Wooden Shiv,DREWNIANY NÓŻ, WARNING: AUTO-TRANSLATION #####################################################
,Wooden Buckler,Wooden Buckler,Drewniany Puklerz, WARNING: AUTO-TRANSLATION #####################################################
,Belt of Dreams,Belt of Dreams,PAS SNÓW, WARNING: AUTO-TRANSLATION #####################################################
,Fuel Pellet,Fuel Pellet,Podpałka, WARNING: AUTO-TRANSLATION #####################################################
,Tree Sword,Tree Sword,MIECZ DRZEWA, WARNING: AUTO-TRANSLATION #####################################################
,Poison Carving,Poison Carving,RZEŹBA TRUCIZNY, WARNING: AUTO-TRANSLATION #####################################################
,Energy Fish,Energy Fish,RYBA ENERGII, WARNING: AUTO-TRANSLATION #####################################################
,Flowering Cleaver,Flowering Cleaver,KWITNĄCY TASAK, WARNING: AUTO-TRANSLATION #####################################################
,Frog Magician Boots,Frog Magician Boots,BUTY ŻABIEGO MAGA, WARNING: AUTO-TRANSLATION #####################################################
,Saw Mill,Saw Mill,Tartak, WARNING: AUTO-TRANSLATION #####################################################
,Acorn Cap,Acorn Cap,Czapka z żołędzia, WARNING: AUTO-TRANSLATION #####################################################
